"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"2347","Gran:LGALS9_HSPC:SLC1A5","Gran","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"2348","Gran:LILRB4_HSPC:LAIR1","Gran","LILRB4","HSPC","LAIR1",NA,NA,NA,NA
"2349","Gran:LMAN1_HSPC:MCFD2","Gran","LMAN1","HSPC","MCFD2",NA,NA,NA,NA
"2350","Gran:LRPAP1_HSPC:LDLR","Gran","LRPAP1","HSPC","LDLR",NA,NA,NA,NA
"2351","Gran:LRPAP1_HSPC:LRP1","Gran","LRPAP1","HSPC","LRP1",NA,NA,NA,NA
"2352","Gran:LRPAP1_HSPC:LRP8","Gran","LRPAP1","HSPC","LRP8",NA,NA,NA,NA
"2353","Gran:LRPAP1_HSPC:SIRPA","Gran","LRPAP1","HSPC","SIRPA",NA,NA,NA,NA
"2354","Gran:LRPAP1_HSPC:SORL1","Gran","LRPAP1","HSPC","SORL1",NA,NA,NA,NA
"2355","Gran:LRPAP1_HSPC:SORT1","Gran","LRPAP1","HSPC","SORT1",NA,NA,NA,NA
"2356","Gran:LRPAP1_HSPC:VLDLR","Gran","LRPAP1","HSPC","VLDLR",NA,NA,NA,NA
"2357","Gran:LY86_HSPC:CD180","Gran","LY86","HSPC","CD180",NA,NA,NA,NA
"2358","Gran:NUCB2_HSPC:ERAP1","Gran","NUCB2","HSPC","ERAP1",NA,NA,NA,NA
"2359","Gran:PIK3R1_HSPC:CBL","Gran","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"2360","Gran:PIK3R1_HSPC:EPN1","Gran","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"2361","Gran:PIK3R1_HSPC:EPOR","Gran","PIK3R1","HSPC","EPOR",NA,NA,NA,NA
"2362","Gran:PTPN6_HSPC:CLEC12A","Gran","PTPN6","HSPC","CLEC12A",NA,NA,NA,NA
"2363","Gran:RETN_HSPC:CAP1","Gran","RETN","HSPC","CAP1",-0.464604501694654,1.55825169529439e-97,NA,NA
"2364","Gran:RETN_HSPC:TLR4","Gran","RETN","HSPC","TLR4",-0.464604501694654,1.55825169529439e-97,NA,NA
"2365","Gran:S100A8_HSPC:CD36","Gran","S100A8","HSPC","CD36",-0.386327559613375,1.67171342601909e-71,NA,NA
"2366","Gran:S100A8_HSPC:CD68","Gran","S100A8","HSPC","CD68",-0.386327559613375,1.67171342601909e-71,NA,NA
"2367","Gran:S100A8_HSPC:CD69","Gran","S100A8","HSPC","CD69",-0.386327559613375,1.67171342601909e-71,NA,NA
"2368","Gran:S100A8_HSPC:ITGB2","Gran","S100A8","HSPC","ITGB2",-0.386327559613375,1.67171342601909e-71,NA,NA
"2369","Gran:S100A8_HSPC:TLR4","Gran","S100A8","HSPC","TLR4",-0.386327559613375,1.67171342601909e-71,NA,NA
"2370","Gran:S100A9_HSPC:ALCAM","Gran","S100A9","HSPC","ALCAM",-0.390436315698909,7.0809279121649e-46,NA,NA
"2371","Gran:S100A9_HSPC:CD36","Gran","S100A9","HSPC","CD36",-0.390436315698909,7.0809279121649e-46,NA,NA
"2372","Gran:S100A9_HSPC:CD68","Gran","S100A9","HSPC","CD68",-0.390436315698909,7.0809279121649e-46,NA,NA
"2373","Gran:S100A9_HSPC:ITGB2","Gran","S100A9","HSPC","ITGB2",-0.390436315698909,7.0809279121649e-46,NA,NA
"2374","Gran:S100A9_HSPC:TLR4","Gran","S100A9","HSPC","TLR4",-0.390436315698909,7.0809279121649e-46,NA,NA
"2375","Gran:SIGLEC1_HSPC:PTPRC","Gran","SIGLEC1","HSPC","PTPRC",NA,NA,NA,NA
"2376","Gran:SIGLEC1_HSPC:SPN","Gran","SIGLEC1","HSPC","SPN",NA,NA,NA,NA
"2377","Gran:SIRPB2_HSPC:CD47","Gran","SIRPB2","HSPC","CD47",NA,NA,NA,NA
"2378","Gran:SPINT1_HSPC:ST14","Gran","SPINT1","HSPC","ST14",NA,NA,NA,NA
"2379","Gran:TGOLN2_HSPC:BTN3A1","Gran","TGOLN2","HSPC","BTN3A1",NA,NA,NA,NA
"2380","Gran:TNFSF13_HSPC:FAS","Gran","TNFSF13","HSPC","FAS",NA,NA,NA,NA
"2381","Gran:TNFSF13_HSPC:TNFRSF14","Gran","TNFSF13","HSPC","TNFRSF14",NA,NA,NA,NA
"2382","Gran:TNFSF13_HSPC:TNFRSF1A","Gran","TNFSF13","HSPC","TNFRSF1A",NA,NA,NA,NA
"2383","Gran:TOR2A_HSPC:ATP5F1B","Gran","TOR2A","HSPC","ATP5F1B",NA,NA,NA,NA
"2384","T:ARF1_HSPC:INSR","T","ARF1","HSPC","INSR",0.262743108648173,4.22782604412243e-159,NA,NA
"2385","T:ARF1_HSPC:PLD2","T","ARF1","HSPC","PLD2",0.262743108648173,4.22782604412243e-159,NA,NA
"2386","T:BSG_HSPC:SLC16A1","T","BSG","HSPC","SLC16A1",NA,NA,NA,NA
"2387","T:BSG_HSPC:SLC16A7","T","BSG","HSPC","SLC16A7",NA,NA,NA,NA
"2388","T:CASP8_HSPC:FAS","T","CASP8","HSPC","FAS",NA,NA,NA,NA
"2389","T:CD320_HSPC:TMEM167A","T","CD320","HSPC","TMEM167A",NA,NA,NA,NA
"2390","T:CD47_HSPC:SCN1B","T","CD47","HSPC","SCN1B",NA,NA,NA,NA
"2391","T:CD47_HSPC:SIRPA","T","CD47","HSPC","SIRPA",NA,NA,NA,NA
"2392","T:CD52_HSPC:SIGLEC10","T","CD52","HSPC","SIGLEC10",NA,NA,NA,NA
"2393","T:CD53_HSPC:CD37","T","CD53","HSPC","CD37",NA,NA,NA,NA
"2394","T:CD55_HSPC:ADGRE5","T","CD55","HSPC","ADGRE5",NA,NA,NA,NA
"2395","T:CD55_HSPC:CR1","T","CD55","HSPC","CR1",NA,NA,NA,NA
"2396","T:CD69_HSPC:KLRB1","T","CD69","HSPC","KLRB1",0.293941290332895,3.45809911605759e-191,NA,NA
"2397","T:CD69_HSPC:SIRPA","T","CD69","HSPC","SIRPA",0.293941290332895,3.45809911605759e-191,NA,NA
"2398","T:CLEC2B_HSPC:KLRB1","T","CLEC2B","HSPC","KLRB1",NA,NA,NA,NA
"2399","T:CLEC2D_HSPC:KLRB1","T","CLEC2D","HSPC","KLRB1",NA,NA,NA,NA
"2400","T:FYN_HSPC:SPN","T","FYN","HSPC","SPN",NA,NA,NA,NA
"2401","T:GZMB_HSPC:PGRMC1","T","GZMB","HSPC","PGRMC1",NA,NA,NA,NA
"2402","T:HLA-A_HSPC:APLP2","T","HLA-A","HSPC","APLP2",NA,NA,NA,NA
"2403","T:HLA-A_HSPC:LILRB2","T","HLA-A","HSPC","LILRB2",NA,NA,NA,NA
"2404","T:HLA-DRB1_HSPC:CD37","T","HLA-DRB1","HSPC","CD37",NA,NA,NA,NA
"2405","T:HLA-DRB1_HSPC:CD4","T","HLA-DRB1","HSPC","CD4",NA,NA,NA,NA
"2406","T:HLA-DRB1_HSPC:CD53","T","HLA-DRB1","HSPC","CD53",NA,NA,NA,NA
"2407","T:HLA-DRB1_HSPC:CD81","T","HLA-DRB1","HSPC","CD81",NA,NA,NA,NA
"2408","T:HLA-DRB1_HSPC:CD82","T","HLA-DRB1","HSPC","CD82",NA,NA,NA,NA
"2409","T:HMGB1_HSPC:CXCR4","T","HMGB1","HSPC","CXCR4",NA,NA,NA,NA
"2410","T:HMGB1_HSPC:HAVCR2","T","HMGB1","HSPC","HAVCR2",NA,NA,NA,NA
"2411","T:HMGB1_HSPC:THBD","T","HMGB1","HSPC","THBD",NA,NA,NA,NA
"2412","T:HMGB1_HSPC:TLR2","T","HMGB1","HSPC","TLR2",NA,NA,NA,NA
"2413","T:HMGB1_HSPC:TLR4","T","HMGB1","HSPC","TLR4",NA,NA,NA,NA
"2414","T:IL1B_HSPC:IL1R2","T","IL1B","HSPC","IL1R2",NA,NA,NA,NA
"2415","T:IL1B_HSPC:SIGIRR","T","IL1B","HSPC","SIGIRR",NA,NA,NA,NA
"2416","T:LGALS1_HSPC:CD69","T","LGALS1","HSPC","CD69",NA,NA,NA,NA
"2417","T:LGALS1_HSPC:ITGB1","T","LGALS1","HSPC","ITGB1",NA,NA,NA,NA
"2418","T:LGALS1_HSPC:PTPRC","T","LGALS1","HSPC","PTPRC",NA,NA,NA,NA
"2419","T:LRPAP1_HSPC:LDLR","T","LRPAP1","HSPC","LDLR",NA,NA,NA,NA
"2420","T:LRPAP1_HSPC:LRP1","T","LRPAP1","HSPC","LRP1",NA,NA,NA,NA
"2421","T:LRPAP1_HSPC:LRP8","T","LRPAP1","HSPC","LRP8",NA,NA,NA,NA
"2422","T:LRPAP1_HSPC:SIRPA","T","LRPAP1","HSPC","SIRPA",NA,NA,NA,NA
"2423","T:LRPAP1_HSPC:SORL1","T","LRPAP1","HSPC","SORL1",NA,NA,NA,NA
"2424","T:LRPAP1_HSPC:SORT1","T","LRPAP1","HSPC","SORT1",NA,NA,NA,NA
"2425","T:LRPAP1_HSPC:VLDLR","T","LRPAP1","HSPC","VLDLR",NA,NA,NA,NA
"2426","T:LTB_HSPC:TNFRSF1A","T","LTB","HSPC","TNFRSF1A",NA,NA,NA,NA
"2427","T:PIK3R1_HSPC:CBL","T","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"2428","T:PIK3R1_HSPC:EPN1","T","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"2429","T:PIK3R1_HSPC:EPOR","T","PIK3R1","HSPC","EPOR",NA,NA,NA,NA
"2430","T:PTPN6_HSPC:CLEC12A","T","PTPN6","HSPC","CLEC12A",NA,NA,NA,NA
"2431","T:S100A8_HSPC:CD36","T","S100A8","HSPC","CD36",NA,NA,NA,NA
"2432","T:S100A8_HSPC:CD68","T","S100A8","HSPC","CD68",NA,NA,NA,NA
"2433","T:S100A8_HSPC:CD69","T","S100A8","HSPC","CD69",NA,NA,NA,NA
"2434","T:S100A8_HSPC:ITGB2","T","S100A8","HSPC","ITGB2",NA,NA,NA,NA
"2435","T:S100A8_HSPC:TLR4","T","S100A8","HSPC","TLR4",NA,NA,NA,NA
"2436","T:S100A9_HSPC:ALCAM","T","S100A9","HSPC","ALCAM",NA,NA,NA,NA
"2437","T:S100A9_HSPC:CD36","T","S100A9","HSPC","CD36",NA,NA,NA,NA
"2438","T:S100A9_HSPC:CD68","T","S100A9","HSPC","CD68",NA,NA,NA,NA
"2439","T:S100A9_HSPC:ITGB2","T","S100A9","HSPC","ITGB2",NA,NA,NA,NA
"2440","T:S100A9_HSPC:TLR4","T","S100A9","HSPC","TLR4",NA,NA,NA,NA
"2441","T:SELPLG_HSPC:ITGAM","T","SELPLG","HSPC","ITGAM",NA,NA,NA,NA
"2442","T:SELPLG_HSPC:ITGB2","T","SELPLG","HSPC","ITGB2",NA,NA,NA,NA
"2443","T:SELPLG_HSPC:SELL","T","SELPLG","HSPC","SELL",NA,NA,NA,NA
"2444","T:TGOLN2_HSPC:BTN3A1","T","TGOLN2","HSPC","BTN3A1",NA,NA,NA,NA
"2445","T:TYROBP_HSPC:TREM1","T","TYROBP","HSPC","TREM1",NA,NA,NA,NA
"2446","T:UBC_HSPC:LDLR","T","UBC","HSPC","LDLR",NA,NA,NA,NA
"2447","T:UBC_HSPC:SMAD3","T","UBC","HSPC","SMAD3",NA,NA,NA,NA
"2448","T:UBC_HSPC:TGFBR2","T","UBC","HSPC","TGFBR2",NA,NA,NA,NA
"2449","T:UBC_HSPC:TLR4","T","UBC","HSPC","TLR4",NA,NA,NA,NA
"2450","T:ZYX_HSPC:ENG","T","ZYX","HSPC","ENG",NA,NA,NA,NA
"2451","NK:ARF1_HSPC:INSR","NK","ARF1","HSPC","INSR",0.334816869878084,2.63218357718437e-53,NA,NA
"2452","NK:ARF1_HSPC:PLD2","NK","ARF1","HSPC","PLD2",0.334816869878084,2.63218357718437e-53,NA,NA
"2453","NK:BMPR2_HSPC:ACVR1","NK","BMPR2","HSPC","ACVR1",NA,NA,NA,NA
"2454","NK:BSG_HSPC:SLC16A1","NK","BSG","HSPC","SLC16A1",NA,NA,NA,NA
"2455","NK:BSG_HSPC:SLC16A7","NK","BSG","HSPC","SLC16A7",NA,NA,NA,NA
"2456","NK:CASP8_HSPC:FAS","NK","CASP8","HSPC","FAS",NA,NA,NA,NA
"2457","NK:CD47_HSPC:SCN1B","NK","CD47","HSPC","SCN1B",NA,NA,NA,NA
"2458","NK:CD47_HSPC:SIRPA","NK","CD47","HSPC","SIRPA",NA,NA,NA,NA
"2459","NK:CD52_HSPC:SIGLEC10","NK","CD52","HSPC","SIGLEC10",NA,NA,NA,NA
"2460","NK:CD53_HSPC:CD37","NK","CD53","HSPC","CD37",NA,NA,NA,NA
"2461","NK:CD55_HSPC:ADGRE5","NK","CD55","HSPC","ADGRE5",NA,NA,NA,NA
"2462","NK:CD55_HSPC:CR1","NK","CD55","HSPC","CR1",NA,NA,NA,NA
"2463","NK:CD69_HSPC:KLRB1","NK","CD69","HSPC","KLRB1",NA,NA,NA,NA
"2464","NK:CD69_HSPC:SIRPA","NK","CD69","HSPC","SIRPA",NA,NA,NA,NA
"2465","NK:CLEC2B_HSPC:KLRB1","NK","CLEC2B","HSPC","KLRB1",NA,NA,NA,NA
"2466","NK:FYN_HSPC:SPN","NK","FYN","HSPC","SPN",NA,NA,NA,NA
"2467","NK:GZMB_HSPC:PGRMC1","NK","GZMB","HSPC","PGRMC1",NA,NA,NA,NA
"2468","NK:HLA-A_HSPC:APLP2","NK","HLA-A","HSPC","APLP2",NA,NA,NA,NA
"2469","NK:HLA-A_HSPC:LILRB2","NK","HLA-A","HSPC","LILRB2",NA,NA,NA,NA
"2470","NK:HLA-C_HSPC:CD47","NK","HLA-C","HSPC","CD47",NA,NA,NA,NA
"2471","NK:HLA-C_HSPC:CD53","NK","HLA-C","HSPC","CD53",NA,NA,NA,NA
"2472","NK:HLA-C_HSPC:CD81","NK","HLA-C","HSPC","CD81",NA,NA,NA,NA
"2473","NK:HLA-C_HSPC:LILRB2","NK","HLA-C","HSPC","LILRB2",NA,NA,NA,NA
"2474","NK:HLA-DRB1_HSPC:CD37","NK","HLA-DRB1","HSPC","CD37",NA,NA,NA,NA
"2475","NK:HLA-DRB1_HSPC:CD4","NK","HLA-DRB1","HSPC","CD4",NA,NA,NA,NA
"2476","NK:HLA-DRB1_HSPC:CD53","NK","HLA-DRB1","HSPC","CD53",NA,NA,NA,NA
"2477","NK:HLA-DRB1_HSPC:CD81","NK","HLA-DRB1","HSPC","CD81",NA,NA,NA,NA
"2478","NK:HLA-DRB1_HSPC:CD82","NK","HLA-DRB1","HSPC","CD82",NA,NA,NA,NA
"2479","NK:HMGB1_HSPC:CXCR4","NK","HMGB1","HSPC","CXCR4",NA,NA,NA,NA
"2480","NK:HMGB1_HSPC:HAVCR2","NK","HMGB1","HSPC","HAVCR2",NA,NA,NA,NA
"2481","NK:HMGB1_HSPC:THBD","NK","HMGB1","HSPC","THBD",NA,NA,NA,NA
"2482","NK:HMGB1_HSPC:TLR2","NK","HMGB1","HSPC","TLR2",NA,NA,NA,NA
"2483","NK:HMGB1_HSPC:TLR4","NK","HMGB1","HSPC","TLR4",NA,NA,NA,NA
"2484","NK:LGALS1_HSPC:CD69","NK","LGALS1","HSPC","CD69",0.276963032888893,4.09503805195545e-36,NA,NA
"2485","NK:LGALS1_HSPC:ITGB1","NK","LGALS1","HSPC","ITGB1",0.276963032888893,4.09503805195545e-36,NA,NA
"2486","NK:LGALS1_HSPC:PTPRC","NK","LGALS1","HSPC","PTPRC",0.276963032888893,4.09503805195545e-36,NA,NA
"2487","NK:LGALS9_HSPC:CD44","NK","LGALS9","HSPC","CD44",NA,NA,0.309930995647344,2.78177603073879e-82
"2488","NK:LGALS9_HSPC:CD47","NK","LGALS9","HSPC","CD47",NA,NA,NA,NA
"2489","NK:LGALS9_HSPC:HAVCR2","NK","LGALS9","HSPC","HAVCR2",NA,NA,NA,NA
"2490","NK:LGALS9_HSPC:LRP1","NK","LGALS9","HSPC","LRP1",NA,NA,NA,NA
"2491","NK:LGALS9_HSPC:PTPRC","NK","LGALS9","HSPC","PTPRC",NA,NA,NA,NA
"2492","NK:LGALS9_HSPC:PTPRK","NK","LGALS9","HSPC","PTPRK",NA,NA,NA,NA
"2493","NK:LGALS9_HSPC:SLC1A5","NK","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"2494","NK:LMAN1_HSPC:MCFD2","NK","LMAN1","HSPC","MCFD2",NA,NA,NA,NA
"2495","NK:LRPAP1_HSPC:LDLR","NK","LRPAP1","HSPC","LDLR",NA,NA,NA,NA
"2496","NK:LRPAP1_HSPC:LRP1","NK","LRPAP1","HSPC","LRP1",NA,NA,NA,NA
"2497","NK:LRPAP1_HSPC:LRP8","NK","LRPAP1","HSPC","LRP8",NA,NA,NA,NA
"2498","NK:LRPAP1_HSPC:SIRPA","NK","LRPAP1","HSPC","SIRPA",NA,NA,NA,NA
"2499","NK:LRPAP1_HSPC:SORL1","NK","LRPAP1","HSPC","SORL1",NA,NA,NA,NA
"2500","NK:LRPAP1_HSPC:SORT1","NK","LRPAP1","HSPC","SORT1",NA,NA,NA,NA
"2501","NK:LRPAP1_HSPC:VLDLR","NK","LRPAP1","HSPC","VLDLR",NA,NA,NA,NA
"2502","NK:PIK3R1_HSPC:CBL","NK","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"2503","NK:PIK3R1_HSPC:EPN1","NK","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"2504","NK:PIK3R1_HSPC:EPOR","NK","PIK3R1","HSPC","EPOR",NA,NA,NA,NA
"2505","NK:PRSS23_HSPC:TMEM222","NK","PRSS23","HSPC","TMEM222",NA,NA,NA,NA
"2506","NK:S100A8_HSPC:CD36","NK","S100A8","HSPC","CD36",NA,NA,NA,NA
"2507","NK:S100A8_HSPC:CD68","NK","S100A8","HSPC","CD68",NA,NA,NA,NA
"2508","NK:S100A8_HSPC:CD69","NK","S100A8","HSPC","CD69",NA,NA,NA,NA
"2509","NK:S100A8_HSPC:ITGB2","NK","S100A8","HSPC","ITGB2",NA,NA,NA,NA
"2510","NK:S100A8_HSPC:TLR4","NK","S100A8","HSPC","TLR4",NA,NA,NA,NA
"2511","NK:S100A9_HSPC:ALCAM","NK","S100A9","HSPC","ALCAM",NA,NA,NA,NA
"2512","NK:S100A9_HSPC:CD36","NK","S100A9","HSPC","CD36",NA,NA,NA,NA
"2513","NK:S100A9_HSPC:CD68","NK","S100A9","HSPC","CD68",NA,NA,NA,NA
"2514","NK:S100A9_HSPC:ITGB2","NK","S100A9","HSPC","ITGB2",NA,NA,NA,NA
"2515","NK:S100A9_HSPC:TLR4","NK","S100A9","HSPC","TLR4",NA,NA,NA,NA
"2516","NK:SELPLG_HSPC:ITGAM","NK","SELPLG","HSPC","ITGAM",NA,NA,NA,NA
"2517","NK:SELPLG_HSPC:ITGB2","NK","SELPLG","HSPC","ITGB2",NA,NA,NA,NA
"2518","NK:SELPLG_HSPC:SELL","NK","SELPLG","HSPC","SELL",NA,NA,NA,NA
"2519","NK:TGOLN2_HSPC:BTN3A1","NK","TGOLN2","HSPC","BTN3A1",NA,NA,NA,NA
"2520","NK:TYROBP_HSPC:TREM1","NK","TYROBP","HSPC","TREM1",NA,NA,NA,NA
"2521","NK:UBC_HSPC:LDLR","NK","UBC","HSPC","LDLR",NA,NA,NA,NA
"2522","NK:UBC_HSPC:SMAD3","NK","UBC","HSPC","SMAD3",NA,NA,NA,NA
"2523","NK:UBC_HSPC:TGFBR2","NK","UBC","HSPC","TGFBR2",NA,NA,NA,NA
"2524","NK:UBC_HSPC:TLR4","NK","UBC","HSPC","TLR4",NA,NA,NA,NA
"2525","NK:ZYX_HSPC:ENG","NK","ZYX","HSPC","ENG",NA,NA,NA,NA
"2526","B:ARF1_HSPC:INSR","B","ARF1","HSPC","INSR",NA,NA,NA,NA
"2527","B:ARF1_HSPC:PLD2","B","ARF1","HSPC","PLD2",NA,NA,NA,NA
"2528","B:BSG_HSPC:SLC16A1","B","BSG","HSPC","SLC16A1",NA,NA,NA,NA
"2529","B:BSG_HSPC:SLC16A7","B","BSG","HSPC","SLC16A7",NA,NA,NA,NA
"2530","B:CD22_HSPC:PTPRC","B","CD22","HSPC","PTPRC",NA,NA,NA,NA
"2531","B:CD47_HSPC:SCN1B","B","CD47","HSPC","SCN1B",NA,NA,NA,NA
"2532","B:CD47_HSPC:SIRPA","B","CD47","HSPC","SIRPA",NA,NA,NA,NA
"2533","B:CD52_HSPC:SIGLEC10","B","CD52","HSPC","SIGLEC10",NA,NA,NA,NA
"2534","B:CD53_HSPC:CD37","B","CD53","HSPC","CD37",-0.262254322349261,2.15900310282872e-49,NA,NA
"2535","B:CD55_HSPC:ADGRE5","B","CD55","HSPC","ADGRE5",NA,NA,NA,NA
"2536","B:CD55_HSPC:CR1","B","CD55","HSPC","CR1",NA,NA,NA,NA
"2537","B:CD69_HSPC:KLRB1","B","CD69","HSPC","KLRB1",0.342504240902661,5.2534341688739e-85,NA,NA
"2538","B:CD69_HSPC:SIRPA","B","CD69","HSPC","SIRPA",0.342504240902661,5.2534341688739e-85,NA,NA
"2539","B:CD82_HSPC:CD37","B","CD82","HSPC","CD37",NA,NA,NA,NA
"2540","B:CLEC2B_HSPC:KLRB1","B","CLEC2B","HSPC","KLRB1",NA,NA,NA,NA
"2541","B:CLEC2D_HSPC:KLRB1","B","CLEC2D","HSPC","KLRB1",NA,NA,NA,NA
"2542","B:HLA-A_HSPC:APLP2","B","HLA-A","HSPC","APLP2",NA,NA,NA,NA
"2543","B:HLA-A_HSPC:LILRB2","B","HLA-A","HSPC","LILRB2",NA,NA,NA,NA
"2544","B:HLA-C_HSPC:CD47","B","HLA-C","HSPC","CD47",NA,NA,NA,NA
"2545","B:HLA-C_HSPC:CD53","B","HLA-C","HSPC","CD53",NA,NA,NA,NA
"2546","B:HLA-C_HSPC:CD81","B","HLA-C","HSPC","CD81",NA,NA,NA,NA
"2547","B:HLA-C_HSPC:LILRB2","B","HLA-C","HSPC","LILRB2",NA,NA,NA,NA
"2548","B:HLA-DRA_HSPC:CD37","B","HLA-DRA","HSPC","CD37",NA,NA,NA,NA
"2549","B:HLA-DRA_HSPC:CD4","B","HLA-DRA","HSPC","CD4",NA,NA,NA,NA
"2550","B:HLA-DRA_HSPC:CD53","B","HLA-DRA","HSPC","CD53",NA,NA,NA,NA
"2551","B:HLA-DRA_HSPC:CD63","B","HLA-DRA","HSPC","CD63",NA,NA,NA,NA
"2552","B:HLA-DRA_HSPC:CD81","B","HLA-DRA","HSPC","CD81",NA,NA,NA,NA
"2553","B:HLA-DRA_HSPC:CD82","B","HLA-DRA","HSPC","CD82",NA,NA,NA,NA
"2554","B:HLA-DRA_HSPC:CD9","B","HLA-DRA","HSPC","CD9",NA,NA,NA,NA
"2555","B:HLA-DRB1_HSPC:CD37","B","HLA-DRB1","HSPC","CD37",NA,NA,NA,NA
"2556","B:HLA-DRB1_HSPC:CD4","B","HLA-DRB1","HSPC","CD4",NA,NA,NA,NA
"2557","B:HLA-DRB1_HSPC:CD53","B","HLA-DRB1","HSPC","CD53",NA,NA,NA,NA
"2558","B:HLA-DRB1_HSPC:CD81","B","HLA-DRB1","HSPC","CD81",NA,NA,NA,NA
"2559","B:HLA-DRB1_HSPC:CD82","B","HLA-DRB1","HSPC","CD82",NA,NA,NA,NA
"2560","B:HMGB1_HSPC:CXCR4","B","HMGB1","HSPC","CXCR4",NA,NA,NA,NA
"2561","B:HMGB1_HSPC:HAVCR2","B","HMGB1","HSPC","HAVCR2",NA,NA,NA,NA
"2562","B:HMGB1_HSPC:THBD","B","HMGB1","HSPC","THBD",NA,NA,NA,NA
"2563","B:HMGB1_HSPC:TLR2","B","HMGB1","HSPC","TLR2",NA,NA,NA,NA
"2564","B:HMGB1_HSPC:TLR4","B","HMGB1","HSPC","TLR4",NA,NA,NA,NA
"2565","B:IL1B_HSPC:IL1R2","B","IL1B","HSPC","IL1R2",NA,NA,NA,NA
"2566","B:IL1B_HSPC:SIGIRR","B","IL1B","HSPC","SIGIRR",NA,NA,NA,NA
"2567","B:LGALS1_HSPC:CD69","B","LGALS1","HSPC","CD69",NA,NA,NA,NA
"2568","B:LGALS1_HSPC:ITGB1","B","LGALS1","HSPC","ITGB1",NA,NA,NA,NA
"2569","B:LGALS1_HSPC:PTPRC","B","LGALS1","HSPC","PTPRC",NA,NA,NA,NA
"2570","B:LGALS9_HSPC:CD44","B","LGALS9","HSPC","CD44",NA,NA,0.309930995647344,2.78177603073879e-82
"2571","B:LGALS9_HSPC:CD47","B","LGALS9","HSPC","CD47",NA,NA,NA,NA
"2572","B:LGALS9_HSPC:HAVCR2","B","LGALS9","HSPC","HAVCR2",NA,NA,NA,NA
"2573","B:LGALS9_HSPC:LRP1","B","LGALS9","HSPC","LRP1",NA,NA,NA,NA
"2574","B:LGALS9_HSPC:PTPRC","B","LGALS9","HSPC","PTPRC",NA,NA,NA,NA
"2575","B:LGALS9_HSPC:PTPRK","B","LGALS9","HSPC","PTPRK",NA,NA,NA,NA
"2576","B:LGALS9_HSPC:SLC1A5","B","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"2577","B:LRPAP1_HSPC:LDLR","B","LRPAP1","HSPC","LDLR",NA,NA,NA,NA
"2578","B:LRPAP1_HSPC:LRP1","B","LRPAP1","HSPC","LRP1",NA,NA,NA,NA
"2579","B:LRPAP1_HSPC:LRP8","B","LRPAP1","HSPC","LRP8",NA,NA,NA,NA
"2580","B:LRPAP1_HSPC:SIRPA","B","LRPAP1","HSPC","SIRPA",NA,NA,NA,NA
"2581","B:LRPAP1_HSPC:SORL1","B","LRPAP1","HSPC","SORL1",NA,NA,NA,NA
"2582","B:LRPAP1_HSPC:SORT1","B","LRPAP1","HSPC","SORT1",NA,NA,NA,NA
"2583","B:LRPAP1_HSPC:VLDLR","B","LRPAP1","HSPC","VLDLR",NA,NA,NA,NA
"2584","B:LTB_HSPC:TNFRSF1A","B","LTB","HSPC","TNFRSF1A",-0.367301712302092,9.33511976883981e-125,NA,NA
"2585","B:LY86_HSPC:CD180","B","LY86","HSPC","CD180",NA,NA,NA,NA
"2586","B:MS4A1_HSPC:CD53","B","MS4A1","HSPC","CD53",NA,NA,NA,NA
"2587","B:MS4A1_HSPC:CD82","B","MS4A1","HSPC","CD82",NA,NA,NA,NA
"2588","B:PTPN6_HSPC:CLEC12A","B","PTPN6","HSPC","CLEC12A",NA,NA,NA,NA
"2589","B:S100A8_HSPC:CD36","B","S100A8","HSPC","CD36",NA,NA,NA,NA
"2590","B:S100A8_HSPC:CD68","B","S100A8","HSPC","CD68",NA,NA,NA,NA
"2591","B:S100A8_HSPC:CD69","B","S100A8","HSPC","CD69",NA,NA,NA,NA
"2592","B:S100A8_HSPC:ITGB2","B","S100A8","HSPC","ITGB2",NA,NA,NA,NA
"2593","B:S100A8_HSPC:TLR4","B","S100A8","HSPC","TLR4",NA,NA,NA,NA
"2594","B:S100A9_HSPC:ALCAM","B","S100A9","HSPC","ALCAM",NA,NA,NA,NA
"2595","B:S100A9_HSPC:CD36","B","S100A9","HSPC","CD36",NA,NA,NA,NA
"2596","B:S100A9_HSPC:CD68","B","S100A9","HSPC","CD68",NA,NA,NA,NA
"2597","B:S100A9_HSPC:ITGB2","B","S100A9","HSPC","ITGB2",NA,NA,NA,NA
"2598","B:S100A9_HSPC:TLR4","B","S100A9","HSPC","TLR4",NA,NA,NA,NA
"2599","B:TGOLN2_HSPC:BTN3A1","B","TGOLN2","HSPC","BTN3A1",NA,NA,NA,NA
