	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter
3802	COPS4	False	False	False	14.0989836671099	0.25	True
3803	AC073840.1	False	False	False	0.813214403509527	0.25	True
3804	PLAC8	False	False	False	80.4844789740106	0.25	True
3805	COQ2	False	False	False	8.14136127626486	0.25	True
3806	HPSE	False	False	False	2.02855710635733	0.25	True
3807	HELQ	False	False	False	5.74590004005181	0.25	True
3808	MRPS18C	False	False	False	24.7234404254251	0.25	True
3809	ABRAXAS1	False	False	False	10.0847809387966	0.25	True
3810	GPAT3	False	False	False	11.1575741269586	0.25	True
3811	CDS1	False	False	False	0.466030882376428	0.25	True
3812	WDFY3	False	False	False	3.86079445384641	0.25	True
3813	ARHGAP24	False	False	False	8.04866324183669	0.25	True
3814	MAPK10	False	False	False	0.383717783822607	0.25	True
3815	PTPN13	True	False	True	0.656353430480017	0.25	True
3816	AC093827.4	False	False	False	2.05030360438873	0.25	True
3817	AFF1	False	False	False	19.7542372136076	0.25	True
3818	KLHL8	False	False	False	6.74007253985295	0.25	True
3819	HSD17B13	False	False	False	0.417957351553362	0.25	True
3820	HSD17B11	False	False	False	34.8740958158764	0.25	True
3821	NUDT9	False	False	False	5.46786522172514	0.25	True
3822	PKD2	False	False	False	4.66047402915222	0.25	True
3823	ABCG2	False	False	False	1.08986722871683	0.25	True
3824	PPM1K	False	False	False	20.2626990883752	0.25	True
3825	HERC6	False	False	False	3.04026266764255	0.25	True
3826	HERC5	False	False	False	12.3080544852145	0.25	True
3827	PYURF	False	False	False	40.7176746215577	0.25	True
3828	HERC3	False	False	False	8.01683664634122	0.25	True
3829	NAP1L5	False	False	False	4.07881498822602	0.25	True
3830	FAM13A-AS1	False	False	False	3.34704006035963	0.25	True
3831	FAM13A	False	False	False	9.50317110530986	0.25	True
3832	TIGD2	False	False	False	1.11934229015055	0.25	True
3833	GPRIN3	False	False	False	14.9885328082985	0.25	True
3834	SNCA	True	True	False	20.0244526592656	0.25	True
3835	MMRN1	False	False	False	1.89107391845721	0.25	True
3836	CCSER1	False	False	False	3.09497387052769	0.25	True
3837	SMARCAD1	False	False	False	9.46831185606829	0.25	True
3838	HPGDS	True	True	False	1.310159302229	0.25	True
3839	PDLIM5	False	False	False	13.6225392775278	0.25	True
3840	RAP1GDS1	False	False	False	13.4213656035415	0.25	True
3841	TSPAN5	True	True	True	5.9148378554216	0.25	True
3842	EIF4E	False	False	False	29.6832385180142	0.25	True
3843	METAP1	False	False	False	8.78995926626155	0.25	True
3844	AC019131.2	False	False	False	0.928195540962088	0.25	True
3845	ADH5	False	False	False	27.5528888264542	0.25	True
3846	AP002026.1	False	False	False	0.384657002894332	0.25	True
3847	TRMT10A	False	False	False	2.10986631661098	0.25	True
3848	DAPP1	False	False	False	18.4895906537344	0.25	True
3849	LAMTOR3	False	False	False	15.7446761667085	0.25	True
3850	DNAJB14	False	False	False	38.5526168596613	0.25	True
3851	H2AFZ	False	False	False	108.870730323286	0.25	True
3852	DDIT4L	False	False	False	0.366372290460149	0.25	True
3853	PPP3CA	False	False	False	29.4897080232512	0.25	True
3854	AP001816.1	False	False	False	2.50976107038609	0.25	True
3855	BANK1	False	False	False	18.0590210876384	0.25	True
3856	SLC39A8	False	False	False	12.664563291266	0.25	True
3857	AC098487.1	False	False	False	0.828076261401146	0.25	True
3858	AF213884.3	False	False	False	0.916239306347769	0.25	True
3859	NFKB1	False	False	False	40.3027367643613	0.25	True
3860	MANBA	False	False	False	19.960967960337	0.25	True
3861	UBE2D3	False	False	False	121.921100944548	0.25	True
3862	AC018797.3	False	False	False	0.655745326408294	0.25	True
3863	UBE2D3-AS1	False	False	False	0.633870117451513	0.25	True
3864	CISD2	False	False	False	21.2945777442224	0.25	True
3865	SLC9B1	False	False	False	0.610304930481577	0.25	True
3866	SLC9B2	False	False	False	5.54305986382357	0.25	True
3867	BDH2	False	False	False	5.95046506209863	0.25	True
3868	CENPE	False	False	False	12.2339457970896	0.25	True
3869	AC004069.1	False	False	False	1.42500117628946	0.25	True
3870	TET2	False	False	False	32.7838349049583	0.25	True
3871	PPA2	False	False	False	17.9718967447094	0.25	True
3872	INTS12	False	False	False	7.0655630885318	0.25	True
3873	GSTCD	False	False	False	2.70490821169893	0.25	True
3874	TBCK	False	False	False	3.91352034700401	0.25	True
3875	AIMP1	True	True	False	51.6227950046558	0.25	True
3876	AC092445.1	False	False	False	0.756941091943985	0.25	True
3877	PAPSS1	False	False	False	9.37128633813767	0.25	True
3878	SGMS2	False	False	False	4.46676781609189	0.25	True
3879	AC096564.1	False	False	False	0.642007753662267	0.25	True
3880	CYP2U1	False	False	False	1.89646574358983	0.25	True
3881	HADH	False	False	False	12.576443228229	0.25	True
3882	LEF1	False	False	False	3.7638635206283	0.25	True
3883	LEF1-AS1	False	False	False	0.356254065788475	0.25	True
3884	RPL34	False	False	False	386.302524205277	0.25	True
3885	OSTC	False	False	False	51.4881365278292	0.25	True
3886	SEC24B-AS1	False	False	False	1.25413936209027	0.25	True
3887	SEC24B	False	False	False	9.07797501075772	0.25	True
3888	MCUB	False	False	False	25.6048104596354	0.25	True
3889	CASP6	False	False	False	8.42179185974408	0.25	True
3890	PLA2G12A	False	False	False	9.66276926221166	0.25	True
3891	AC126283.1	False	False	False	0.286509968686209	0.25	True
3892	GAR1	False	False	False	21.1383002876526	0.25	True
3893	ELOVL6	False	False	False	5.3219565536117	0.25	True
3894	FAM241A	False	False	False	5.16491902146331	0.25	True
3895	AC109347.1	False	False	False	0.437618594117305	0.25	True
3896	AP1AR	False	False	False	4.92805532270804	0.25	True
3897	TIFA	False	False	False	7.4611280942668	0.25	True
3898	ALPK1	False	False	False	5.42672977922642	0.25	True
3899	ZGRF1	False	False	False	6.83956196515269	0.25	True
3900	LARP7	False	False	False	39.5672045807761	0.25	True
3901	CAMK2D	False	False	False	12.2031940618843	0.25	True
3902	UGT8	False	False	False	0.900689416834325	0.25	True
3903	SNHG8	False	False	False	94.3308616982328	0.25	True
3904	METTL14	False	False	False	12.405076043012	0.25	True
3905	SEC24D	False	False	False	10.0024767778809	0.25	True
3906	USP53	False	False	False	4.41080667900689	0.25	True
3907	C4orf3	False	False	False	53.0791305746518	0.25	True
3908	PDE5A	False	False	False	0.368099957241827	0.25	True
3909	MAD2L1	False	False	False	13.0346903776022	0.25	True
3910	PRDM5	False	False	False	0.338767885426745	0.25	True
3911	NDNF	False	False	False	0.722874145462703	0.25	True
3912	TNIP3	False	False	False	0.45855891427274	0.25	True
3913	ANXA5	False	False	False	53.2936679128738	0.25	True
3914	EXOSC9	False	False	False	18.996133588482	0.25	True
3915	CCNA2	False	False	False	9.05470299889813	0.25	True
3916	BBS7	False	False	False	3.14737095465183	0.25	True
3917	KIAA1109	False	False	False	26.0115063584641	0.25	True
3918	BBS12	False	False	False	0.360283960448842	0.25	True
3919	NUDT6	False	False	False	1.93766912715649	0.25	True
3920	SPATA5	False	False	False	4.64517574728688	0.25	True
3921	SPRY1	False	False	False	6.0383633378238	0.25	True
3922	ANKRD50	False	False	False	3.28739255260144	0.25	True
3923	INTU	False	False	False	1.85881656739398	0.25	True
3924	HSPA4L	False	False	False	1.00472755406943	0.25	True
3925	PLK4	False	False	False	4.5212912880477	0.25	True
3926	MFSD8	False	False	False	7.97306246185835	0.25	True
3927	ABHD18	False	False	False	5.72540919769984	0.25	True
3928	LARP1B	False	False	False	11.1484924014579	0.25	True
3929	PGRMC2	True	False	True	21.1661732001387	0.25	True
3930	LINC02615	False	False	False	0.998643702912559	0.25	True
3931	JADE1	False	False	False	18.1697634298748	0.25	True
3932	SCLT1	False	False	False	17.4667175303153	0.25	True
3933	C4orf33	False	False	False	6.49311828748879	0.25	True
3934	SLC7A11	False	False	False	2.77420840553157	0.25	True
3935	NOCT	False	False	False	5.08866181139328	0.25	True
3936	ELF2	False	False	False	43.487100693364	0.25	True
3937	MGARP	False	False	False	0.352196302599028	0.25	True
3938	NDUFC1	False	False	False	41.6722822716985	0.25	True
3939	NAA15	False	False	False	21.4039551332214	0.25	True
3940	AC097376.3	False	False	False	8.30008748840986	0.25	True
3941	RAB33B	False	False	False	6.44087315566051	0.25	True
3942	SETD7	False	False	False	10.7528853383527	0.25	True
3943	AC112236.2	False	False	False	0.501435526446128	0.25	True
3944	MGST2	False	False	False	20.9871466398291	0.25	True
3945	MAML3	False	False	False	9.98173024210232	0.25	True
3946	SCOC	False	False	False	12.2984065901596	0.25	True
3947	SCOC-AS1	False	False	False	1.64921654231624	0.25	True
3948	CLGN	False	False	False	1.97034064545614	0.25	True
3949	ELMOD2	False	False	False	6.61328340153369	0.25	True
3950	TBC1D9	False	False	False	5.69039861014687	0.25	True
3951	AC096733.2	False	False	False	1.92048659169	0.25	True
3952	RNF150	False	False	False	0.317238767670894	0.25	True
3953	ZNF330	False	False	False	16.0497846627144	0.25	True
3954	LINC02432	False	False	False	0.601962909311875	0.25	True
3955	IL15	True	True	False	2.49437128721202	0.25	True
3956	INPP4B	False	False	False	3.88584176212096	0.25	True
3957	AC104596.1	False	False	False	0.613163861223483	0.25	True
3958	USP38	False	False	False	12.8168035485475	0.25	True
3959	GAB1	False	False	False	8.06605088404438	0.25	True
3960	SMARCA5	False	False	False	50.6817894193121	0.25	True
3961	AC107223.1	False	False	False	0.92636383167707	0.25	True
3962	GYPE	True	False	True	3.2159190582243	0.25	True
3963	GYPB	False	False	False	14.3185405904697	0.25	True
3964	GYPA	False	False	False	16.1841154803114	0.25	True
3965	HHIP-AS1	False	False	False	1.33258295723261	0.25	True
3966	HHIP	True	False	True	0.288824550804969	0.25	True
3967	ANAPC10	False	False	False	7.95816580505035	0.25	True
3968	ABCE1	False	False	False	28.3237270482193	0.25	True
3969	OTUD4	False	False	False	17.3254007165104	0.25	True
3970	SMAD1	False	False	False	3.93592897483693	0.25	True
3971	MMAA	False	False	False	1.68969714032965	0.25	True
3972	ZNF827	False	False	False	6.80373250026683	0.25	True
3973	LSM6	False	False	False	29.0593861541892	0.25	True
3974	SLC10A7	False	False	False	3.32334248508366	0.25	True
3975	TMEM184C	False	False	False	3.39773237004525	0.25	True
3976	PRMT9	False	False	False	10.3350250579705	0.25	True
3977	ARHGAP10	False	False	False	5.38274506703525	0.25	True
3978	NR3C2	False	False	False	0.855298070908774	0.25	True
3979	DCLK2	False	False	False	0.684843229095349	0.25	True
3980	LRBA	False	False	False	18.6395585142304	0.25	True
3981	RPS3A	False	False	False	396.898614614453	0.25	True
3982	SH3D19	False	False	False	1.09157978837151	0.25	True
3983	AC095055.1	False	False	False	7.59140441667349	0.25	True
3984	FAM160A1	False	False	False	0.775324493819966	0.25	True
3985	GATB	False	False	False	4.58742705324462	0.25	True
3986	AC097375.1	False	False	False	0.334388830818225	0.25	True
3987	LINC02273	False	False	False	0.823676161082796	0.25	True
3988	FBXW7	False	False	False	27.2479426377439	0.25	True
3989	AC023424.3	False	False	False	0.547024369618508	0.25	True
3990	MIR4453HG	False	False	False	1.40828452877637	0.25	True
3991	TMEM154	False	False	False	12.7078507774914	0.25	True
3992	ARFIP1	False	False	False	9.00106604107419	0.25	True
3993	FHDC1	False	False	False	2.77290277362648	0.25	True
3994	TRIM2	False	False	False	0.478329242065256	0.25	True
3995	MND1	False	False	False	5.35258213134691	0.25	True
3996	TMEM131L	False	False	False	11.8512043206327	0.25	True
3997	TLR2	True	True	True	11.7460088584839	0.25	True
3998	RNF175	False	False	False	0.573699404230342	0.25	True
3999	PLRG1	False	False	False	11.1917377344753	0.25	True
4000	MAP9	False	False	False	5.6836862333564	0.25	True
4001	GUCY1A1	False	False	False	5.07416103928079	0.25	True
4002	AC104083.1	False	False	False	0.658889759495889	0.25	True
4003	GUCY1B1	False	False	False	2.19488189155224	0.25	True
4004	CTSO	False	False	False	6.36718452551781	0.25	True
4005	PDGFC	True	True	True	3.47631634261081	0.25	True
4006	GASK1B	False	False	False	4.39530794452238	0.25	True
4007	FAM198B-AS1	False	False	False	0.908862026290303	0.25	True
4008	TMEM144	False	False	False	2.319806513004	0.25	True
4009	RXFP1	True	False	True	0.567763130571281	0.25	True
4010	C4orf46	False	False	False	4.31687717274734	0.25	True
4011	ETFDH	False	False	False	9.56932746235623	0.25	True
4012	PPID	False	False	False	14.8840734531557	0.25	True
4013	FNIP2	False	False	False	10.3767322567833	0.25	True
4014	RAPGEF2	False	False	False	14.5271860051927	0.25	True
4015	NAF1	False	False	False	10.0890019354116	0.25	True
4016	TMA16	False	False	False	11.736028187093	0.25	True
4017	MARCH1	False	False	False	21.7380184332345	0.25	True
4018	AC093788.1	False	False	False	0.310674798242913	0.25	True
4019	TRIM61	False	False	False	0.871869315172722	0.25	True
4020	TMEM192	False	False	False	8.29199980430402	0.25	True
4021	KLHL2	False	False	False	6.2233775457322	0.25	True
4022	MSMO1	False	False	False	6.433224118099	0.25	True
4023	SPOCK3	False	False	False	0.294567899944881	0.25	True
4024	DDX60	False	False	False	5.54856074410037	0.25	True
4025	DDX60L	False	False	False	13.1330495183365	0.25	True
4026	PALLD	False	False	False	3.31102994101773	0.25	True
4027	CBR4	False	False	False	8.05519463165185	0.25	True
4028	SH3RF1	False	False	False	4.38522850034515	0.25	True
4029	NEK1	False	False	False	6.88560927706854	0.25	True
4030	CLCN3	False	False	False	12.1704957104971	0.25	True
4031	HPF1	False	False	False	14.167582874762	0.25	True
4032	MFAP3L	True	True	True	0.313905648715988	0.25	True
4033	GALNTL6	False	False	False	0.322996979370543	0.25	True
4034	AC105285.1	False	False	False	1.16074958908498	0.25	True
4035	GALNT7	False	False	False	10.3757013302115	0.25	True
4036	HMGB2	False	False	False	116.759228113456	0.25	True
4037	AC097534.2	False	False	False	1.67792593530386	0.25	True
4038	SAP30	False	False	False	17.9801660968112	0.25	True
4039	SCRG1	False	False	False	0.402588595200785	0.25	True
4040	AC093849.4	False	False	False	0.576297941245513	0.25	True
4041	FBXO8	False	False	False	3.50329062991678	0.25	True
4042	CEP44	False	False	False	8.39414497037426	0.25	True
4043	HPGD	False	False	False	2.28686885483468	0.25	True
4044	GPM6A	False	False	False	0.655762328023979	0.25	True
4045	WDR17	False	False	False	0.567958448371966	0.25	True
4046	SPCS3	False	False	False	69.630432943617	0.25	True
4047	NEIL3	False	False	False	1.73948188795909	0.25	True
4048	AGA	False	False	False	7.85371430481789	0.25	True
4049	AC078881.1	False	False	False	0.275287999806251	0.25	True
4050	DCTD	False	False	False	10.6057109494146	0.25	True
4051	WWC2	False	False	False	1.6181531648423	0.25	True
4052	CDKN2AIP	False	False	False	14.9660361244613	0.25	True
4053	AC107214.1	False	False	False	0.938751020278699	0.25	True
4054	ING2	False	False	False	16.8499835339056	0.25	True
4055	RWDD4	False	False	False	14.9617105086368	0.25	True
4056	TRAPPC11	False	False	False	7.8936624807746	0.25	True
4057	LINC02362	False	False	False	0.567963649564122	0.25	True
4058	IRF2	False	False	False	16.1400994389583	0.25	True
4059	AC099343.3	False	False	False	5.11441297520311	0.25	True
4060	CASP3	False	False	False	14.88339071415	0.25	True
4061	PRIMPOL	False	False	False	3.38955969414784	0.25	True
4062	CENPU	False	False	False	18.6997720315762	0.25	True
4063	ACSL1	False	False	False	16.2153439926567	0.25	True
4064	AC084871.1	False	False	False	0.569276960325184	0.25	True
4065	MIR3945HG	False	False	False	2.95384349117819	0.25	True
4066	SLC25A4	False	False	False	3.13492016670591	0.25	True
4067	CFAP97	False	False	False	22.0977996006088	0.25	True
4068	SNX25	False	False	False	2.14488723337072	0.25	True
4069	LRP2BP	False	False	False	1.1480460829284	0.25	True
4070	ANKRD37	False	False	False	3.12837742475342	0.25	True
4071	UFSP2	False	False	False	6.82888184520612	0.25	True
4072	TLR3	True	False	True	0.734082811165496	0.25	True
4073	CYP4V2	False	False	False	2.88152432853028	0.25	True
4074	FRG1-DT	False	False	False	0.323444907209568	0.25	True
4075	FRG1	False	False	False	32.7478853345003	0.25	True
4076	CCDC127	False	False	False	3.01178671983941	0.25	True
4077	SDHA	False	False	False	21.7390024125288	0.25	True
4078	PDCD6	False	False	False	33.998480198349	0.25	True
4079	EXOC3-AS1	True	True	False	1.59797747167604	0.25	True
4080	EXOC3	False	False	False	10.4793427095416	0.25	True
4081	SLC9A3-AS1	False	False	False	1.02079309744338	0.25	True
4082	CEP72	False	False	False	0.836652528711079	0.25	True
4083	TPPP	False	False	False	0.283502346784687	0.25	True
4084	BRD9	False	False	False	19.9988326189044	0.25	True
4085	TRIP13	False	False	False	2.38806679755737	0.25	True
4086	SLC12A7	False	False	False	5.34957237465861	0.25	True
4087	SLC6A19	True	False	True	1.05060845883695	0.25	True
4088	CLPTM1L	False	False	False	18.313801486614	0.25	True
4089	AC026748.3	False	False	False	0.366940390104159	0.25	True
4090	LPCAT1	False	False	False	10.0600713721629	0.25	True
4091	MRPL36	False	False	False	15.4379839751591	0.25	True
4092	NDUFS6	False	False	False	60.5955397277525	0.25	True
4093	IRX1	False	False	False	0.291009969028869	0.25	True
4094	AC091978.1	False	False	False	0.428481156770236	0.25	True
4095	ICE1	False	False	False	19.55932884821	0.25	True
4096	MED10	False	False	False	43.3891914310698	0.25	True
4097	NSUN2	False	False	False	8.42360218896784	0.25	True
4098	SRD5A1	False	False	False	3.08642807349632	0.25	True
4099	TENT4A	False	False	False	10.4032656056283	0.25	True
4100	ADCY2	False	False	False	0.276299553446444	0.25	True
4101	MTRR	False	False	False	4.78256313419699	0.25	True
4102	FASTKD3	False	False	False	3.15288411899239	0.25	True
4103	MIR4458HG	False	False	False	1.49705434001056	0.25	True
4104	ATPSCKMT	False	False	False	2.05400929273355	0.25	True
4105	CCT5	False	False	False	41.5599357304071	0.25	True
4106	CMBL	False	False	False	7.52438584464263	0.25	True
4107	AC012640.2	False	False	False	1.28720776186199	0.25	True
4108	MARCH6	False	False	False	33.6000363580605	0.25	True
4109	ROPN1L	False	False	False	0.660046553380659	0.25	True
4110	ANKRD33B	False	False	False	1.52109115193071	0.25	True
4111	DAP	False	False	False	19.0967233743298	0.25	True
4112	TRIO	False	False	False	8.79740006799867	0.25	True
4113	OTULINL	False	False	False	16.9084537961507	0.25	True
4114	AC010491.1	False	False	False	0.396984273783903	0.25	True
