id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	Ery|B	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0B1CC0212	DPP4_CXCR4	simple:P27487	simple:P61073	DPP4	CXCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.057	0.627	0.133	0.4	0.657	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.959	0.085	0.655	0.161	0.429	0.686	0.868	0.952	0.078	0.648	0.154	0.422	0.679	0.861
CPI-SS021890770	CD4_CXCR4	simple:P01730	simple:P61073	CD4	CXCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.941	0.067	0.637	0.143	0.411	0.667	0.849	1.109	0.235	0.805	0.311	0.579	0.835	1.017	0.943	0.069	0.639	0.145	0.413	0.669	0.851	1.038	0.164	0.734	0.24	0.508	0.764	0.946	0.951	0.077	0.647	0.153	0.421	0.677	0.859	0.961	0.088	0.657	0.164	0.431	0.688	0.87
CPI-SS0B8A15AB9	MIF_CXCR4	simple:P14174	simple:P61073	MIF	CXCR4	False	False	False	user_curated	False	1.535	0.661	1.231	0.737	1.005	1.262	1.444	1.249	0.375	0.945	0.451	0.719	0.975	1.157	1.707	0.833	1.403	0.909	1.177	1.434	1.616	1.702	0.829	1.399	0.905	1.173	1.429	1.611	1.762	0.888	1.458	0.964	1.232	1.489	1.67	1.645	0.771	1.341	0.847	1.115	1.372	1.554	1.688	0.814	1.384	0.89	1.158	1.415	1.596
CPI-SS0CD13811C	CD74_CXCR4	simple:P04233	simple:P61073	CD74	CXCR4	False	False	False	user_curated	False	3.048	2.174	2.744	2.25	2.518	2.775	2.956	1.063	0.189	0.759	0.265	0.533	0.789	0.971	2.514	1.641	2.211	1.717	1.985	2.241	2.423	1.96	1.087	1.657	1.163	1.431	1.687	1.869	1.939	1.065	1.635	1.141	1.409	1.665	1.847	1.458	0.584	1.154	0.66	0.928	1.184	1.366	1.415	0.542	1.112	0.618	0.886	1.142	1.324
CPI-SS0964D6C2E	ADRB2_CXCR4	simple:P07550	simple:P61073	ADRB2	CXCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.933	0.059	0.629	0.135	0.403	0.66	0.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.933	0.059	0.629	0.135	0.403	0.66	0.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106	0.233	0.803	0.309	0.577	0.833	1.015	1.001	0.127	0.697	0.203	0.471	0.727	0.909
CPI-SS04AC84468	CCR5_CXCR4	simple:P51681	simple:P61073	CCR5	CXCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.931	0.057	0.627	0.133	0.401	0.657	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.942	0.068	0.638	0.144	0.412	0.669	0.851
CPI-SS02D8C019F	HMGB1_CXCR4	simple:P09429	simple:P61073	HMGB1	CXCR4	False	False	False	user_curated	False	1.768	0.894	1.464	0.97	1.238	1.495	1.677	2.323	1.45	2.02	1.526	1.793	2.05	2.232	2.21	1.336	1.906	1.413	1.68	1.937	2.119	2.017	1.143	1.713	1.219	1.487	1.744	1.925	2.015	1.141	1.711	1.217	1.485	1.741	1.923	1.864	0.991	1.561	1.067	1.335	1.591	1.773	1.886	1.013	1.583	1.089	1.356	1.613	1.795
CPI-SS0D302A70F	CCR7_CXCR4	simple:P32248	simple:P61073	CCR7	CXCR4	False	False	False	user_curated	False	1.069	0.196	0.765	0.272	0.539	0.796	0.978	0.934	0.06	0.63	0.136	0.404	0.661	0.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.934	0.061	0.631	0.137	0.405	0.661	0.843	0.995	0.121	0.691	0.197	0.465	0.721	0.903	0.984	0.11	0.68	0.186	0.454	0.71	0.892	1.002	0.128	0.698	0.204	0.472	0.728	0.91
CPI-SS0E48F3F42	CCR2_CXCR4	simple:P41597	simple:P61073	CCR2	CXCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.057	0.627	0.133	0.401	0.657	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.931	0.057	0.627	0.133	0.401	0.658	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.066	0.636	0.142	0.41	0.667	0.849
CPI-SS00F7A14A2	ACKR3_CXCR4	simple:P25106	simple:P61073	ACKR3	CXCR4	False	False	False	user_curated	False	0.938	0.065	0.635	0.141	0.408	0.665	0.847	0.93	0.057	0.626	0.133	0.4	0.657	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS049003DE1	PDGFRB_SIGLEC10	simple:P09619	simple:Q96LC7	PDGFRB	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.022	0.0	0.027	0.0	0.066	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.01	0.0	0.014	0.0	0.053	0.011
CPI-SS027D80C8F	HLA-B_SIGLEC10	simple:P01889	simple:Q96LC7	HLA-B	SIGLEC10	False	False	False	user_curated	False	1.512	1.437	0.0	1.442	0.0	1.481	1.438	0.339	0.264	0.0	0.269	0.0	0.308	0.265	1.546	1.471	0.0	1.475	0.0	1.514	1.472	1.05	0.975	0.0	0.979	0.0	1.018	0.976	1.499	1.424	0.0	1.429	0.0	1.468	1.425	1.878	1.803	0.0	1.808	0.0	1.847	1.804	1.764	1.689	0.0	1.693	0.0	1.732	1.69
CPI-SS0D77B6252	CD300LB_SIGLEC10	simple:A8K4G0	simple:Q96LC7	CD300LB	SIGLEC10	False	False	False	user_curated	False	0.085	0.01	0.0	0.015	0.0	0.054	0.012	0.077	0.002	0.0	0.007	0.0	0.046	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.003	0.0	0.008	0.0	0.047	0.004	0.114	0.039	0.0	0.044	0.0	0.083	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D6B31759	TNFRSF6B_SIGLEC10	simple:O95407	simple:Q96LC7	TNFRSF6B	SIGLEC10	False	False	False	user_curated	False	0.092	0.017	0.0	0.022	0.0	0.061	0.019	0.082	0.007	0.0	0.012	0.0	0.051	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.006	0.0	0.011	0.0	0.05	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.004	0.0	0.009	0.0	0.048	0.005
CPI-SS0BB6C0202	CTLA4_SIGLEC10	simple:P16410	simple:Q96LC7	CTLA4	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.005	0.0	0.009	0.0	0.048	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.034	0.0	0.039	0.0	0.078	0.035
CPI-SS01614D2AF	CD33_SIGLEC10	simple:P20138	simple:Q96LC7	CD33	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.003	0.0	0.007	0.0	0.046	0.004	0.176	0.101	0.0	0.106	0.0	0.145	0.103	0.103	0.028	0.0	0.033	0.0	0.072	0.03	0.213	0.138	0.0	0.142	0.0	0.181	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.009	0.0	0.013	0.0	0.052	0.01
CPI-SS07EC21495	FCAR_SIGLEC10	simple:P24071	simple:Q96LC7	FCAR	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.004	0.0	0.009	0.0	0.048	0.006	0.192	0.117	0.0	0.122	0.0	0.161	0.119	0.082	0.008	0.0	0.012	0.0	0.051	0.009	0.317	0.243	0.0	0.247	0.0	0.286	0.244	0.104	0.029	0.0	0.034	0.0	0.073	0.03	0.084	0.009	0.0	0.014	0.0	0.053	0.011
CPI-SS066167A54	CD24_SIGLEC10	simple:P25063	simple:Q96LC7	CD24	SIGLEC10	False	False	False	user_curated	False	0.178	0.104	0.0	0.108	0.0	0.147	0.105	0.082	0.008	0.0	0.012	0.0	0.051	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.003	0.0	0.008	0.0	0.047	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.012	0.0	0.016	0.0	0.055	0.013
CPI-SS08B6879D4	PTPRM_SIGLEC10	simple:P28827	simple:Q96LC7	PTPRM	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.002	0.0	0.007	0.0	0.046	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.014	0.0	0.019	0.0	0.058	0.015
CPI-SS073C1B796	CD52_SIGLEC10	simple:P31358	simple:Q96LC7	CD52	SIGLEC10	False	False	False	user_curated	False	1.242	1.167	0.0	1.172	0.0	1.21	1.168	0.132	0.057	0.0	0.062	0.0	0.101	0.059	0.852	0.777	0.0	0.781	0.0	0.82	0.778	0.385	0.31	0.0	0.315	0.0	0.354	0.311	0.962	0.887	0.0	0.892	0.0	0.931	0.889	0.803	0.728	0.0	0.733	0.0	0.772	0.729	1.084	1.009	0.0	1.014	0.0	1.053	1.01
CPI-SS091B1DB4F	SIGLEC15_SIGLEC10	simple:Q6ZMC9	simple:Q96LC7	SIGLEC15	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.002	0.0	0.007	0.0	0.046	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.002	0.0	0.007	0.0	0.046	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.007	0.0	0.011	0.0	0.05	0.008
CPI-SS0A56ABE3D	ADGRA3_SIGLEC10	simple:Q8IWK6	simple:Q96LC7	ADGRA3	SIGLEC10	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.011	0.0	0.015	0.0	0.054	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.04	0.0	0.045	0.0	0.084	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.016	0.0	0.02	0.0	0.059	0.017	0.079	0.004	0.0	0.009	0.0	0.048	0.006
CPI-SS0B271996D	LILRB2_SIGLEC10	simple:Q8N423	simple:Q96LC7	LILRB2	SIGLEC10	False	False	False	user_curated	False	0.083	0.008	0.0	0.013	0.0	0.052	0.01	0.078	0.003	0.0	0.008	0.0	0.047	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.255	0.18	0.0	0.185	0.0	0.224	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.012	0.0	0.017	0.0	0.056	0.013
CPI-SS06D68C851	PDGFRB_FCGR2A	simple:P09619	simple:P12318	PDGFRB	FCGR2A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.046	0.155	0.024	0.07	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.033	0.143	0.011	0.057	0.0	0.02
CPI-SS003E266FE	PDGFRB_SIGLEC9	simple:P09619	simple:Q9Y336	PDGFRB	SIGLEC9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.021	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.009	0.0	0.0	0.01
CPI-SS00C7FCB86	CD33_SIGLEC9	simple:P20138	simple:Q9Y336	CD33	SIGLEC9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.003	0.0	0.102	0.0	0.1	0.0	0.0	0.102	0.0	0.029	0.0	0.027	0.0	0.0	0.029	0.0	0.138	0.0	0.137	0.0	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.008	0.0	0.0	0.009
CPI-SS0FBD27647	SIGLEC15_SIGLEC9	simple:Q6ZMC9	simple:Q9Y336	SIGLEC15	SIGLEC9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.006	0.0	0.0	0.007
CPI-SS01B51319F	LILRB2_SIGLEC9	simple:Q8N423	simple:Q9Y336	LILRB2	SIGLEC9	False	False	False	user_curated	False	0.0	0.009	0.0	0.007	0.0	0.0	0.009	0.0	0.004	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.0	0.179	0.0	0.0	0.181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.011	0.0	0.0	0.013
CPI-SS08FA57019	MUC1_SIGLEC9	simple:P15941	simple:Q9Y336	MUC1	SIGLEC9	False	False	False	user_curated	False	0.0	0.007	0.0	0.005	0.0	0.0	0.007	0.0	0.038	0.0	0.036	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.014	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.003	0.0	0.0	0.005
CPI-SS09D79E3AD	IFNGR1_SIGLEC9	simple:P15260	simple:Q9Y336	IFNGR1	SIGLEC9	False	False	False	user_curated	False	0.0	0.166	0.0	0.165	0.0	0.0	0.167	0.0	0.023	0.0	0.022	0.0	0.0	0.024	0.0	0.219	0.0	0.218	0.0	0.0	0.22	0.0	0.178	0.0	0.176	0.0	0.0	0.178	0.0	0.369	0.0	0.368	0.0	0.0	0.37	0.0	0.216	0.0	0.215	0.0	0.0	0.216	0.0	0.202	0.0	0.201	0.0	0.0	0.202
CPI-SS07219F710	SIGLEC10_SIGLEC9	simple:Q96LC7	simple:Q9Y336	SIGLEC10	SIGLEC9	False	False	False	user_curated	False	0.0	0.078	0.0	0.076	0.0	0.0	0.078	0.0	0.003	0.0	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.045	0.0	0.0	0.047	0.0	0.004	0.0	0.003	0.0	0.0	0.004
CPI-SS0494C4ACB	ADGRA2_SIGLEC9	simple:Q96PE1	simple:Q9Y336	ADGRA2	SIGLEC9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.064	0.0	0.0	0.065	0.0	0.013	0.0	0.012	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A99D34EF	SIGLEC7_SIGLEC9	simple:Q9Y286	simple:Q9Y336	SIGLEC7	SIGLEC9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.003	0.0	0.039	0.0	0.037	0.0	0.0	0.039	0.0	0.02	0.0	0.019	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS008BC9A58	PDGFRB_MFGE8	simple:P09619	simple:Q08431	PDGFRB	MFGE8	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.025	0.0	0.078	0.058	0.086	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.012	0.0	0.065	0.046	0.074	0.016
CPI-SS04BCEC969	ITGB3_MFGE8	simple:P05106	simple:Q08431	ITGB3	MFGE8	False	False	False	user_curated	False	0.014	0.013	0.0	0.066	0.046	0.074	0.016	0.006	0.005	0.0	0.058	0.039	0.066	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.0	0.059	0.039	0.067	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01DFBC2C7	ITGAV_MFGE8	simple:P06756	simple:Q08431	ITGAV	MFGE8	False	False	False	user_curated	False	0.022	0.021	0.0	0.074	0.055	0.082	0.024	0.01	0.009	0.0	0.062	0.042	0.07	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.046	0.0	0.099	0.08	0.107	0.049	0.043	0.042	0.0	0.095	0.075	0.103	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.015	0.0	0.068	0.048	0.076	0.018
CPI-SS0B26074C2	ITGB5_MFGE8	simple:P18084	simple:Q08431	ITGB5	MFGE8	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.012	0.0	0.065	0.045	0.073	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D954EA1C	PDGFRB_PDGFD	simple:P09619	simple:Q9GZP0	PDGFRB	PDGFD	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.081	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.068	0.033
CPI-SS052B8929E	SPARC_PDGFD	simple:P09486	simple:Q9GZP0	SPARC	PDGFD	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.064	0.029	0.0	0.0	0.0	0.178	0.0	0.223	0.188	0.0	0.0	0.0	0.091	0.0	0.136	0.101	0.0	0.0	0.0	0.037	0.0	0.082	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.065	0.03
CPI-SS00382521C	PDGFRB_PDGFC	simple:P09619	simple:Q9NRA1	PDGFRB	PDGFC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.13	0.088	0.055	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.117	0.076	0.043	0.0	0.01
CPI-SS052DE533F	FLT1_PDGFC	simple:P17948	simple:Q9NRA1	FLT1	PDGFC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.11	0.068	0.035	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.147	0.105	0.072	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C5FDE06C	SPARC_PDGFC	simple:P09486	simple:Q9NRA1	SPARC	PDGFC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.113	0.072	0.039	0.0	0.006	0.0	0.17	0.272	0.231	0.197	0.0	0.165	0.0	0.083	0.185	0.144	0.111	0.0	0.078	0.0	0.03	0.131	0.09	0.057	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.114	0.073	0.04	0.0	0.007
CPI-SS0EA993EAD	PDGFRB_EFNA4	simple:P09619	simple:P52798	PDGFRB	EFNA4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.031	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.018	0.0	0.0	0.02
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	EPHA1	EFNA4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.011	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.014	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.029	0.0	0.0	0.031	0.0	0.004	0.0	0.012	0.0	0.0	0.014
CPI-SS081CAAF43	PDGFRB_PDAP1	simple:P09619	simple:Q13442	PDGFRB	PDAP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.296	0.284	0.17	0.128	0.154	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.284	0.271	0.157	0.116	0.141	0.17
CPI-SS071FD400F	PDGFRB_SH2B3	simple:P09619	simple:Q9UQQ2	PDGFRB	SH2B3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.06	0.296	0.076	0.076	0.101	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.047	0.284	0.063	0.064	0.088	0.079
CPI-SS02ADEAD6B	TGFB1_THBS1	simple:P01137	simple:P07996	TGFB1	THBS1	False	False	False	user_curated	False	0.256	0.227	0.441	0.23	0.671	0.24	0.24	0.086	0.057	0.271	0.06	0.501	0.07	0.07	0.425	0.396	0.609	0.398	0.839	0.409	0.408	0.249	0.22	0.433	0.222	0.663	0.233	0.232	0.229	0.2	0.413	0.202	0.643	0.213	0.212	0.641	0.612	0.825	0.614	1.055	0.625	0.624	0.53	0.501	0.715	0.503	0.945	0.514	0.514
CPI-SS02095317D	ITGB3_THBS1	simple:P05106	simple:P07996	ITGB3	THBS1	False	False	False	user_curated	False	0.044	0.015	0.228	0.017	0.459	0.028	0.027	0.036	0.007	0.221	0.01	0.451	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.008	0.221	0.01	0.451	0.021	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09823E3C0	LRP5_THBS1	simple:O75197	simple:P07996	LRP5	THBS1	False	False	False	user_curated	False	0.052	0.023	0.236	0.025	0.466	0.036	0.035	0.05	0.021	0.234	0.023	0.464	0.034	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.02	0.233	0.022	0.463	0.033	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02021DE58	ITGB1_THBS1	simple:P05556	simple:P07996	ITGB1	THBS1	False	False	False	user_curated	False	0.135	0.106	0.32	0.109	0.55	0.119	0.119	0.371	0.342	0.555	0.344	0.785	0.355	0.354	0.462	0.433	0.647	0.435	0.877	0.446	0.446	0.25	0.221	0.434	0.223	0.664	0.234	0.233	0.52	0.491	0.705	0.494	0.935	0.504	0.504	0.433	0.404	0.618	0.407	0.848	0.417	0.417	0.384	0.355	0.568	0.357	0.798	0.368	0.367
CPI-SS00A9B7F43	ITGAV_THBS1	simple:P06756	simple:P07996	ITGAV	THBS1	False	False	False	user_curated	False	0.052	0.023	0.237	0.025	0.467	0.036	0.036	0.04	0.011	0.224	0.013	0.454	0.024	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.048	0.262	0.051	0.492	0.061	0.061	0.073	0.044	0.257	0.046	0.487	0.057	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.017	0.23	0.019	0.46	0.03	0.029
