"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"9790","DC:THBS1_DC:ITGB1","DC","THBS1","DC","ITGB1",NA,NA,NA,NA
"9791","DC:THBS1_DC:LRP1","DC","THBS1","DC","LRP1",NA,NA,NA,NA
"9792","DC:THBS1_DC:PTPRJ","DC","THBS1","DC","PTPRJ",NA,NA,NA,NA
"9793","DC:THBS1_DC:SLC7A5","DC","THBS1","DC","SLC7A5",NA,NA,NA,NA
"9794","DC:THBS1_DC:TGFB1","DC","THBS1","DC","TGFB1",NA,NA,NA,NA
"9795","DC:TNFSF13B_DC:IL1R2","DC","TNFSF13B","DC","IL1R2",NA,NA,NA,NA
"9796","Gran:HSP90B1_DC:LRP1","Gran","HSP90B1","DC","LRP1",NA,NA,NA,NA
"9797","Gran:IL1B_DC:IL1R2","Gran","IL1B","DC","IL1R2",NA,NA,NA,NA
"9798","Gran:IL1RN_DC:IL1R2","Gran","IL1RN","DC","IL1R2",NA,NA,NA,NA
"9799","Gran:PLAU_DC:IGF2R","Gran","PLAU","DC","IGF2R",NA,NA,NA,NA
"9800","Gran:PLAU_DC:ITGA5","Gran","PLAU","DC","ITGA5",NA,NA,NA,NA
"9801","Gran:PLAU_DC:ITGB1","Gran","PLAU","DC","ITGB1",NA,NA,NA,NA
"9802","Gran:PLAU_DC:ITGB2","Gran","PLAU","DC","ITGB2",NA,NA,NA,NA
"9803","Gran:PLAU_DC:LRP1","Gran","PLAU","DC","LRP1",NA,NA,NA,NA
"9804","Gran:PLAU_DC:PLAUR","Gran","PLAU","DC","PLAUR",NA,NA,NA,NA
"9805","Gran:S100A8_DC:CD69","Gran","S100A8","DC","CD69",-0.386327559613375,1.67171342601909e-71,NA,NA
"9806","Gran:TNFSF13B_DC:IL1R2","Gran","TNFSF13B","DC","IL1R2",NA,NA,NA,NA
"9807","B:CALR_DC:LRP1","B","CALR","DC","LRP1",NA,NA,NA,NA
"9808","B:CD47_DC:SIRPA","B","CD47","DC","SIRPA",NA,NA,NA,NA
"9809","B:CD9_DC:CD36","B","CD9","DC","CD36",NA,NA,NA,NA
"9810","B:HMGB1_DC:THBD","B","HMGB1","DC","THBD",NA,NA,NA,NA
"9811","B:HSP90AA1_DC:LRP1","B","HSP90AA1","DC","LRP1",NA,NA,NA,NA
"9812","B:HSP90B1_DC:LRP1","B","HSP90B1","DC","LRP1",NA,NA,NA,NA
"9813","B:SYK_DC:FCGR2A","B","SYK","DC","FCGR2A",NA,NA,NA,NA
"9814","Ery:CD40LG_DC:CD53","Ery","CD40LG","DC","CD53",NA,NA,NA,NA
"9815","Ery:CD40LG_DC:ITGB2","Ery","CD40LG","DC","ITGB2",NA,NA,NA,NA
"9816","Ery:CD40LG_DC:TRAF3","Ery","CD40LG","DC","TRAF3",NA,NA,NA,NA
"9817","Ery:CSF1_DC:SIRPA","Ery","CSF1","DC","SIRPA",NA,NA,NA,NA
"9818","Ery:HSP90AA1_DC:LRP1","Ery","HSP90AA1","DC","LRP1",NA,NA,NA,NA
"9819","Ery:HSP90B1_DC:LRP1","Ery","HSP90B1","DC","LRP1",NA,NA,NA,NA
"9820","Ery:ICAM3_DC:ITGB2","Ery","ICAM3","DC","ITGB2",NA,NA,NA,NA
"9821","Ery:SYK_DC:FCGR2A","Ery","SYK","DC","FCGR2A",NA,NA,NA,NA
"9822","Ery:TCTN1_DC:CEP290","Ery","TCTN1","DC","CEP290",NA,NA,NA,NA
"9823","Ery:TCTN1_DC:TCTN3","Ery","TCTN1","DC","TCTN3",NA,NA,NA,NA
"9824","Ery:TNFSF10_DC:TNFRSF10B","Ery","TNFSF10","DC","TNFRSF10B",NA,NA,NA,NA
"9825","Ery:TNFSF13B_DC:IL1R2","Ery","TNFSF13B","DC","IL1R2",NA,NA,NA,NA
"9826","DC:TNFSF12_Mono:CD163","DC","TNFSF12","Mono","CD163",NA,NA,NA,NA
"9827","T:HMGB1_Mono:CD163","T","HMGB1","Mono","CD163",NA,NA,NA,NA
"9828","T:HMGB1_Mono:CXCR4","T","HMGB1","Mono","CXCR4",NA,NA,0.331253411563128,0
"9829","T:HMGB1_Mono:HAVCR2","T","HMGB1","Mono","HAVCR2",NA,NA,NA,NA
"9830","T:HMGB1_Mono:THBD","T","HMGB1","Mono","THBD",NA,NA,NA,NA
"9831","T:HMGB1_Mono:TLR2","T","HMGB1","Mono","TLR2",NA,NA,NA,NA
"9832","T:HMGB1_Mono:TLR4","T","HMGB1","Mono","TLR4",NA,NA,NA,NA
"9833","B:HMGB1_Mono:CD163","B","HMGB1","Mono","CD163",NA,NA,NA,NA
"9834","B:HMGB1_Mono:CXCR4","B","HMGB1","Mono","CXCR4",NA,NA,0.331253411563128,0
"9835","B:HMGB1_Mono:HAVCR2","B","HMGB1","Mono","HAVCR2",NA,NA,NA,NA
"9836","B:HMGB1_Mono:THBD","B","HMGB1","Mono","THBD",NA,NA,NA,NA
"9837","B:HMGB1_Mono:TLR2","B","HMGB1","Mono","TLR2",NA,NA,NA,NA
"9838","B:HMGB1_Mono:TLR4","B","HMGB1","Mono","TLR4",NA,NA,NA,NA
"9839","B:HSPA1A_Mono:TLR4","B","HSPA1A","Mono","TLR4",NA,NA,NA,NA
"9840","B:SYK_Mono:FCGR2A","B","SYK","Mono","FCGR2A",NA,NA,NA,NA
"9841","Ery:ADGRA3_Mono:SIGLEC10","Ery","ADGRA3","Mono","SIGLEC10",NA,NA,NA,NA
"9842","NK:HMGB1_Mono:CD163","NK","HMGB1","Mono","CD163",NA,NA,NA,NA
"9843","NK:HMGB1_Mono:CXCR4","NK","HMGB1","Mono","CXCR4",NA,NA,0.331253411563128,0
"9844","NK:HMGB1_Mono:HAVCR2","NK","HMGB1","Mono","HAVCR2",NA,NA,NA,NA
"9845","NK:HMGB1_Mono:THBD","NK","HMGB1","Mono","THBD",NA,NA,NA,NA
"9846","NK:HMGB1_Mono:TLR2","NK","HMGB1","Mono","TLR2",NA,NA,NA,NA
"9847","NK:HMGB1_Mono:TLR4","NK","HMGB1","Mono","TLR4",NA,NA,NA,NA
"9848","NK:PIK3CA_Mono:IFNAR1","NK","PIK3CA","Mono","IFNAR1",NA,NA,NA,NA
"9849","NK:PIK3CA_Mono:IFNAR2","NK","PIK3CA","Mono","IFNAR2",NA,NA,NA,NA
"9850","DC:FCGRT_Gran:LILRA2","DC","FCGRT","Gran","LILRA2",-0.280825422280216,1.27245166904579e-28,NA,NA
"9851","DC:FCGRT_Gran:LILRB2","DC","FCGRT","Gran","LILRB2",-0.280825422280216,1.27245166904579e-28,NA,NA
"9852","DC:HSPA8_Gran:ADRB2","DC","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9853","DC:IFNGR1_Gran:FCAR","DC","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9854","DC:LILRB2_Gran:CD33","DC","LILRB2","Gran","CD33",NA,NA,NA,NA
"9855","DC:LILRB2_Gran:FCAR","DC","LILRB2","Gran","FCAR",NA,NA,NA,NA
"9856","DC:LILRB2_Gran:IFNGR1","DC","LILRB2","Gran","IFNGR1",NA,NA,NA,NA
"9857","T:GNAI2_Gran:FPR1","T","GNAI2","Gran","FPR1",NA,NA,NA,NA
"9858","T:HSPA8_Gran:ADRB2","T","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9859","T:IFNGR1_Gran:FCAR","T","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9860","T:JAK1_Gran:IFNAR1","T","JAK1","Gran","IFNAR1",NA,NA,NA,NA
"9861","T:JAK1_Gran:IFNAR2","T","JAK1","Gran","IFNAR2",NA,NA,NA,NA
"9862","T:VEGFB_Gran:ADRB2","T","VEGFB","Gran","ADRB2",NA,NA,NA,NA
"9863","B:CD19_Gran:CD81","B","CD19","Gran","CD81",NA,NA,NA,NA
"9864","B:GNAI2_Gran:FPR1","B","GNAI2","Gran","FPR1",NA,NA,NA,NA
"9865","B:HSPA8_Gran:ADRB2","B","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9866","B:ITGA4_Gran:CD82","B","ITGA4","Gran","CD82",NA,NA,NA,NA
"9867","B:VEGFB_Gran:ADRB2","B","VEGFB","Gran","ADRB2",NA,NA,NA,NA
"9868","Gran:FCAR_Gran:CD33","Gran","FCAR","Gran","CD33",NA,NA,NA,NA
"9869","Gran:HGF_Gran:SDC2","Gran","HGF","Gran","SDC2",NA,NA,NA,NA
"9870","Gran:HSPA8_Gran:ADRB2","Gran","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9871","Gran:IFNGR1_Gran:FCAR","Gran","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9872","Gran:IL16_Gran:CD4","Gran","IL16","Gran","CD4",NA,NA,NA,NA
"9873","Mono:HSPA8_Gran:ADRB2","Mono","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9874","Mono:IFNGR1_Gran:FCAR","Mono","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9875","Ery:HSPA8_Gran:ADRB2","Ery","HSPA8","Gran","ADRB2",-0.32042993393637,4.87831069320361e-46,NA,NA
"9876","Ery:IFNGR1_Gran:FCAR","Ery","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9877","Ery:ITGA4_Gran:CD82","Ery","ITGA4","Gran","CD82",NA,NA,NA,NA
"9878","Ery:VEGFB_Gran:ADRB2","Ery","VEGFB","Gran","ADRB2",NA,NA,NA,NA
"9879","NK:ARF6_Gran:PLD1","NK","ARF6","Gran","PLD1",0.261820497321048,3.52997274960059e-28,NA,NA
"9880","NK:ARF6_Gran:SMAP1","NK","ARF6","Gran","SMAP1",0.261820497321048,3.52997274960059e-28,NA,NA
"9881","NK:CALM3_Gran:ABCA1","NK","CALM3","Gran","ABCA1",NA,NA,NA,NA
"9882","NK:CALM3_Gran:INSR","NK","CALM3","Gran","INSR",NA,NA,NA,NA
"9883","NK:CALM3_Gran:KCNQ1","NK","CALM3","Gran","KCNQ1",NA,NA,NA,NA
"9884","NK:CALM3_Gran:SELL","NK","CALM3","Gran","SELL",NA,NA,NA,NA
"9885","NK:GNAI2_Gran:FPR1","NK","GNAI2","Gran","FPR1",NA,NA,NA,NA
"9886","NK:GNAS_Gran:ADRB2","NK","GNAS","Gran","ADRB2",NA,NA,NA,NA
"9887","NK:HLA-A_Gran:LILRB2","NK","HLA-A","Gran","LILRB2",NA,NA,NA,NA
"9888","NK:HLA-C_Gran:LILRB2","NK","HLA-C","Gran","LILRB2",NA,NA,NA,NA
"9889","NK:HLA-F_Gran:LILRB2","NK","HLA-F","Gran","LILRB2",0.256943668055095,5.34886135562383e-25,NA,NA
"9890","NK:HSPA8_Gran:ADRB2","NK","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9891","NK:IFNGR1_Gran:FCAR","NK","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9892","NK:JAK1_Gran:IFNAR1","NK","JAK1","Gran","IFNAR1",NA,NA,NA,NA
"9893","NK:JAK1_Gran:IFNAR2","NK","JAK1","Gran","IFNAR2",NA,NA,NA,NA
"9894","NK:SEMA4D_Gran:PLXNB2","NK","SEMA4D","Gran","PLXNB2",NA,NA,NA,NA
"9895","HSPC:FCGRT_Gran:LILRA2","HSPC","FCGRT","Gran","LILRA2",NA,NA,NA,NA
"9896","HSPC:FCGRT_Gran:LILRB2","HSPC","FCGRT","Gran","LILRB2",NA,NA,NA,NA
"9897","HSPC:HSPA8_Gran:ADRB2","HSPC","HSPA8","Gran","ADRB2",NA,NA,NA,NA
"9898","HSPC:ICAM4_Gran:ITGA4","HSPC","ICAM4","Gran","ITGA4",NA,NA,0.26934471267845,9.54823233491811e-49
"9899","HSPC:ICAM4_Gran:ITGAL","HSPC","ICAM4","Gran","ITGAL",NA,NA,NA,NA
"9900","HSPC:ICAM4_Gran:ITGAM","HSPC","ICAM4","Gran","ITGAM",NA,NA,NA,NA
"9901","HSPC:ICAM4_Gran:ITGB1","HSPC","ICAM4","Gran","ITGB1",NA,NA,NA,NA
"9902","HSPC:ICAM4_Gran:ITGB2","HSPC","ICAM4","Gran","ITGB2",NA,NA,NA,NA
"9903","HSPC:IFNGR1_Gran:FCAR","HSPC","IFNGR1","Gran","FCAR",NA,NA,NA,NA
"9904","DC:PRNP_T:TNFRSF25","DC","PRNP","T","TNFRSF25",NA,NA,NA,NA
"9905","T:ICAM3_T:ITGAL","T","ICAM3","T","ITGAL",NA,NA,NA,NA
"9906","T:ICAM3_T:ITGB2","T","ICAM3","T","ITGB2",NA,NA,NA,NA
"9907","T:PIK3CA_T:IFNAR2","T","PIK3CA","T","IFNAR2",NA,NA,NA,NA
"9908","B:ADAM10_T:TSPAN14","B","ADAM10","T","TSPAN14",NA,NA,NA,NA
"9909","B:ADAM28_T:ITGA4","B","ADAM28","T","ITGA4",NA,NA,NA,NA
"9910","B:CD19_T:CD81","B","CD19","T","CD81",NA,NA,NA,NA
"9911","B:ITGA4_T:CD81","B","ITGA4","T","CD81",NA,NA,NA,NA
"9912","B:PIK3CA_T:IFNAR2","B","PIK3CA","T","IFNAR2",NA,NA,NA,NA
"9913","Mono:PRNP_T:TNFRSF25","Mono","PRNP","T","TNFRSF25",NA,NA,NA,NA
"9914","Ery:KIAA0319L_T:MPZL3","Ery","KIAA0319L","T","MPZL3",NA,NA,NA,NA
"9915","Ery:PIK3CA_T:IFNAR2","Ery","PIK3CA","T","IFNAR2",NA,NA,NA,NA
"9916","Ery:SELPLG_T:ITGB2","Ery","SELPLG","T","ITGB2",NA,NA,NA,NA
"9917","Ery:SELPLG_T:SELL","Ery","SELPLG","T","SELL",NA,NA,NA,NA
"9918","NK:ADAM10_T:CD44","NK","ADAM10","T","CD44",NA,NA,0.266350860042237,7.13047345198438e-170
"9919","NK:ADAM10_T:TSPAN14","NK","ADAM10","T","TSPAN14",NA,NA,NA,NA
"9920","NK:PIK3CA_T:IFNAR2","NK","PIK3CA","T","IFNAR2",NA,NA,NA,NA
"9921","HSPC:APOE_T:SORL1","HSPC","APOE","T","SORL1",NA,NA,NA,NA
"9922","HSPC:CFH_T:SELL","HSPC","CFH","T","SELL",NA,NA,NA,NA
"9923","HSPC:PRNP_T:TNFRSF25","HSPC","PRNP","T","TNFRSF25",NA,NA,NA,NA
"9924","DC:THBS1_NK:CD47","DC","THBS1","NK","CD47",NA,NA,NA,NA
"9925","DC:TSPAN3_NK:ADAM10","DC","TSPAN3","NK","ADAM10",NA,NA,NA,NA
"9926","T:GNAI2_NK:F2R","T","GNAI2","NK","F2R",NA,NA,NA,NA
"9927","T:GZMA_NK:F2R","T","GZMA","NK","F2R",NA,NA,NA,NA
"9928","T:HLA-C_NK:CD47","T","HLA-C","NK","CD47",NA,NA,NA,NA
"9929","T:ITGAL_NK:CD226","T","ITGAL","NK","CD226",NA,NA,NA,NA
"9930","T:PKM_NK:CD44","T","PKM","NK","CD44",NA,NA,NA,NA
"9931","T:PSEN1_NK:CD44","T","PSEN1","NK","CD44",NA,NA,NA,NA
"9932","B:B2M_NK:CD247","B","B2M","NK","CD247",NA,NA,NA,NA
"9933","B:B2M_NK:HLA-F","B","B2M","NK","HLA-F",NA,NA,0.256943668055095,5.34886135562383e-25
"9934","B:B2M_NK:KLRD1","B","B2M","NK","KLRD1",NA,NA,NA,NA
"9935","B:CALR_NK:HLA-F","B","CALR","NK","HLA-F",NA,NA,0.256943668055095,5.34886135562383e-25
"9936","B:GNAI2_NK:F2R","B","GNAI2","NK","F2R",NA,NA,NA,NA
"9937","B:GNAI2_NK:S1PR5","B","GNAI2","NK","S1PR5",NA,NA,NA,NA
"9938","B:HLA-C_NK:CD47","B","HLA-C","NK","CD47",NA,NA,NA,NA
"9939","B:HLA-C_NK:CD81","B","HLA-C","NK","CD81",NA,NA,NA,NA
"9940","B:HLA-DRA_NK:CD37","B","HLA-DRA","NK","CD37",NA,NA,NA,NA
"9941","B:HLA-DRA_NK:CD63","B","HLA-DRA","NK","CD63",NA,NA,NA,NA
"9942","B:HLA-DRA_NK:CD81","B","HLA-DRA","NK","CD81",NA,NA,NA,NA
"9943","B:LYZ_NK:ITGAL","B","LYZ","NK","ITGAL",NA,NA,NA,NA
"9944","Gran:ADRB2_NK:CXCR4","Gran","ADRB2","NK","CXCR4",NA,NA,0.477840038972092,2.59210809391002e-128
"9945","Gran:ADRB2_NK:HNRNPK","Gran","ADRB2","NK","HNRNPK",NA,NA,NA,NA
"9946","Gran:ADRB2_NK:MBP","Gran","ADRB2","NK","MBP",NA,NA,NA,NA
"9947","Gran:ADRB2_NK:PRNP","Gran","ADRB2","NK","PRNP",NA,NA,NA,NA
"9948","Gran:ADRB2_NK:TMEM259","Gran","ADRB2","NK","TMEM259",NA,NA,NA,NA
"9949","Gran:ADRB2_NK:VAPA","Gran","ADRB2","NK","VAPA",NA,NA,NA,NA
"9950","Gran:ADRB2_NK:YWHAQ","Gran","ADRB2","NK","YWHAQ",NA,NA,NA,NA
"9951","Gran:IL18_NK:CD48","Gran","IL18","NK","CD48",NA,NA,0.253632639417975,6.38751176048644e-26
"9952","Gran:MIF_NK:CD44","Gran","MIF","NK","CD44",NA,NA,NA,NA
"9953","Gran:MIF_NK:CD74","Gran","MIF","NK","CD74",NA,NA,NA,NA
"9954","Gran:MIF_NK:CXCR4","Gran","MIF","NK","CXCR4",NA,NA,0.477840038972092,2.59210809391002e-128
"9955","Gran:MIF_NK:TNFRSF14","Gran","MIF","NK","TNFRSF14",NA,NA,NA,NA
"9956","Mono:ADAM17_NK:ITGB1","Mono","ADAM17","NK","ITGB1",NA,NA,NA,NA
"9957","Mono:CD14_NK:ITGA4","Mono","CD14","NK","ITGA4",NA,NA,NA,NA
"9958","Mono:CD14_NK:ITGB1","Mono","CD14","NK","ITGB1",NA,NA,NA,NA
"9959","Mono:CD14_NK:ITGB2","Mono","CD14","NK","ITGB2",NA,NA,0.276819920038846,1.82603228085644e-30
"9960","Mono:COPA_NK:CD74","Mono","COPA","NK","CD74",NA,NA,NA,NA
"9961","Mono:IL18_NK:CD48","Mono","IL18","NK","CD48",NA,NA,0.253632639417975,6.38751176048644e-26
"9962","Mono:ITGB1_NK:CD81","Mono","ITGB1","NK","CD81",NA,NA,NA,NA
"9963","Mono:MIF_NK:CD44","Mono","MIF","NK","CD44",NA,NA,NA,NA
"9964","Mono:MIF_NK:CD74","Mono","MIF","NK","CD74",NA,NA,NA,NA
"9965","Mono:MIF_NK:CXCR4","Mono","MIF","NK","CXCR4",NA,NA,0.477840038972092,2.59210809391002e-128
"9966","Mono:MIF_NK:TNFRSF14","Mono","MIF","NK","TNFRSF14",NA,NA,NA,NA
"9967","Mono:THBS1_NK:CD47","Mono","THBS1","NK","CD47",NA,NA,NA,NA
"9968","Mono:THBS1_NK:ITGA4","Mono","THBS1","NK","ITGA4",NA,NA,NA,NA
"9969","Mono:THBS1_NK:ITGB1","Mono","THBS1","NK","ITGB1",NA,NA,NA,NA
"9970","Mono:THBS1_NK:PTPRJ","Mono","THBS1","NK","PTPRJ",NA,NA,NA,NA
"9971","Mono:THBS1_NK:SLC7A5","Mono","THBS1","NK","SLC7A5",NA,NA,0.276929954291308,3.33509319239838e-75
"9972","Mono:THBS1_NK:TGFB1","Mono","THBS1","NK","TGFB1",NA,NA,0.295412803381331,7.68585727178364e-43
"9973","Ery:CALM1_NK:PTPRA","Ery","CALM1","NK","PTPRA",-0.436247425136071,1.5401981273782e-89,NA,NA
"9974","Ery:SELPLG_NK:ITGB2","Ery","SELPLG","NK","ITGB2",NA,NA,0.276819920038846,1.82603228085644e-30
"9975","Ery:SRGN_NK:CD44","Ery","SRGN","NK","CD44",NA,NA,NA,NA
"9976","NK:B2M_NK:CD247","NK","B2M","NK","CD247",NA,NA,NA,NA
"9977","NK:B2M_NK:HLA-F","NK","B2M","NK","HLA-F",NA,NA,0.256943668055095,5.34886135562383e-25
"9978","NK:B2M_NK:KLRD1","NK","B2M","NK","KLRD1",NA,NA,NA,NA
"9979","NK:HLA-C_NK:CD47","NK","HLA-C","NK","CD47",NA,NA,NA,NA
"9980","NK:HLA-DRA_NK:CD37","NK","HLA-DRA","NK","CD37",NA,NA,NA,NA
"9981","NK:HLA-DRA_NK:CD63","NK","HLA-DRA","NK","CD63",NA,NA,NA,NA
"9982","NK:HLA-DRA_NK:CD81","NK","HLA-DRA","NK","CD81",NA,NA,NA,NA
"9983","HSPC:APOE_NK:SORL1","HSPC","APOE","NK","SORL1",NA,NA,NA,NA
"9984","HSPC:TSPAN3_NK:ADAM10","HSPC","TSPAN3","NK","ADAM10",NA,NA,NA,NA
"9985","DC:CALM1_B:ABCA1","DC","CALM1","B","ABCA1",NA,NA,NA,NA
"9986","T:PSEN1_B:CD44","T","PSEN1","B","CD44",NA,NA,NA,NA
"9987","B:PSEN1_B:CD44","B","PSEN1","B","CD44",NA,NA,NA,NA
"9988","B:TGFB1_B:CXCR4","B","TGFB1","B","CXCR4",NA,NA,NA,NA
"9989","B:TGFB1_B:LPP","B","TGFB1","B","LPP",NA,NA,NA,NA
"9990","B:TGFB1_B:TGFBR2","B","TGFB1","B","TGFBR2",NA,NA,NA,NA
"9991","Ery:HLA-DRA_B:CD9","Ery","HLA-DRA","B","CD9",NA,NA,NA,NA
"9992","NK:CD74_B:CXCR4","NK","CD74","B","CXCR4",NA,NA,NA,NA
"9993","NK:TGFB1_B:LPP","NK","TGFB1","B","LPP",0.295412803381331,7.68585727178364e-43,NA,NA
"9994","HSPC:APOE_B:ABCA1","HSPC","APOE","B","ABCA1",NA,NA,NA,NA
"9995","HSPC:ARF6_B:SMAP1","HSPC","ARF6","B","SMAP1",NA,NA,NA,NA
"9996","HSPC:ITGA6_B:CD9","HSPC","ITGA6","B","CD9",NA,NA,NA,NA
"9997","DC:ADAM9_HSPC:ITGA6","DC","ADAM9","HSPC","ITGA6",NA,NA,NA,NA
"9998","DC:AFDN_HSPC:EPHB6","DC","AFDN","HSPC","EPHB6",NA,NA,NA,NA
"9999","DC:AFDN_HSPC:F11R","DC","AFDN","HSPC","F11R",NA,NA,NA,NA
"10000","DC:AFDN_HSPC:NECTIN2","DC","AFDN","HSPC","NECTIN2",NA,NA,NA,NA
"10001","DC:BTK_HSPC:JAK2","DC","BTK","HSPC","JAK2",NA,NA,NA,NA
"10002","DC:ITGB1_HSPC:CD151","DC","ITGB1","HSPC","CD151",NA,NA,NA,NA
"10003","DC:ITGB1_HSPC:CD81","DC","ITGB1","HSPC","CD81",NA,NA,NA,NA
"10004","DC:ITGB1_HSPC:ENG","DC","ITGB1","HSPC","ENG",NA,NA,NA,NA
"10005","DC:PIK3R1_HSPC:CBL","DC","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"10006","DC:PIK3R1_HSPC:EPN1","DC","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"10007","DC:SYK_HSPC:LAT","DC","SYK","HSPC","LAT",NA,NA,NA,NA
"10008","T:ARRB2_HSPC:ENG","T","ARRB2","HSPC","ENG",NA,NA,NA,NA
"10009","T:B2M_HSPC:HLA-F","T","B2M","HSPC","HLA-F",NA,NA,NA,NA
"10010","T:B2M_HSPC:TFRC","T","B2M","HSPC","TFRC",NA,NA,NA,NA
"10011","T:GZMA_HSPC:F2R","T","GZMA","HSPC","F2R",NA,NA,NA,NA
"10012","T:TGFB1_HSPC:CD109","T","TGFB1","HSPC","CD109",0.274200840528619,4.92179456757968e-175,NA,NA
"10013","T:TGFB1_HSPC:CXCR4","T","TGFB1","HSPC","CXCR4",0.274200840528619,4.92179456757968e-175,NA,NA
"10014","T:TGFB1_HSPC:ENG","T","TGFB1","HSPC","ENG",0.274200840528619,4.92179456757968e-175,NA,NA
"10015","T:TGFB1_HSPC:ITGAV","T","TGFB1","HSPC","ITGAV",0.274200840528619,4.92179456757968e-175,NA,NA
"10016","T:TGFB1_HSPC:ITGB1","T","TGFB1","HSPC","ITGB1",0.274200840528619,4.92179456757968e-175,NA,NA
"10017","T:TGFB1_HSPC:LPP","T","TGFB1","HSPC","LPP",0.274200840528619,4.92179456757968e-175,NA,NA
"10018","T:TGFB1_HSPC:SMAD3","T","TGFB1","HSPC","SMAD3",0.274200840528619,4.92179456757968e-175,NA,NA
"10019","T:TGFB1_HSPC:TGFBR1","T","TGFB1","HSPC","TGFBR1",0.274200840528619,4.92179456757968e-175,NA,NA
"10020","T:TGFB1_HSPC:TGFBR2","T","TGFB1","HSPC","TGFBR2",0.274200840528619,4.92179456757968e-175,NA,NA
"10021","B:ARPC5_HSPC:LDLR","B","ARPC5","HSPC","LDLR",-0.284818863317868,1.10929110604342e-58,NA,NA
"10022","B:B2M_HSPC:HLA-F","B","B2M","HSPC","HLA-F",NA,NA,NA,NA
"10023","B:B2M_HSPC:TFRC","B","B2M","HSPC","TFRC",NA,NA,NA,NA
"10024","B:HLA-A_HSPC:APLP2","B","HLA-A","HSPC","APLP2",NA,NA,NA,NA
"10025","Gran:ITGB1_HSPC:ENG","Gran","ITGB1","HSPC","ENG",NA,NA,NA,NA
"10026","Gran:PIK3R1_HSPC:CBL","Gran","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"10027","Gran:PIK3R1_HSPC:EPN1","Gran","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"10028","Gran:SYK_HSPC:LAT","Gran","SYK","HSPC","LAT",NA,NA,NA,NA
"10029","Mono:BTK_HSPC:JAK2","Mono","BTK","HSPC","JAK2",NA,NA,NA,NA
"10030","Mono:CALM1_HSPC:INSR","Mono","CALM1","HSPC","INSR",NA,NA,NA,NA
"10031","Mono:ITGB1_HSPC:CD151","Mono","ITGB1","HSPC","CD151",NA,NA,NA,NA
"10032","Mono:ITGB1_HSPC:CD81","Mono","ITGB1","HSPC","CD81",NA,NA,NA,NA
"10033","Mono:ITGB1_HSPC:ENG","Mono","ITGB1","HSPC","ENG",NA,NA,NA,NA
"10034","Mono:PIK3R1_HSPC:CBL","Mono","PIK3R1","HSPC","CBL",NA,NA,NA,NA
"10035","Mono:PIK3R1_HSPC:EPN1","Mono","PIK3R1","HSPC","EPN1",NA,NA,NA,NA
"10036","Ery:ADAM9_HSPC:ITGA6","Ery","ADAM9","HSPC","ITGA6",NA,NA,NA,NA
"10037","Ery:AFDN_HSPC:EPHB6","Ery","AFDN","HSPC","EPHB6",NA,NA,NA,NA
"10038","Ery:CTTN_HSPC:ENG","Ery","CTTN","HSPC","ENG",NA,NA,NA,NA
"10039","Ery:EXOC3-AS1_HSPC:TRAF2","Ery","EXOC3-AS1","HSPC","TRAF2",NA,NA,NA,NA
"10040","Ery:TCTN1_HSPC:TCTN3","Ery","TCTN1","HSPC","TCTN3",NA,NA,NA,NA
"10041","Ery:TCTN1_HSPC:TMEM67","Ery","TCTN1","HSPC","TMEM67",NA,NA,NA,NA
"10042","Ery:TGM2_HSPC:ITGA9","Ery","TGM2","HSPC","ITGA9",NA,NA,NA,NA
"10043","NK:B2M_HSPC:HLA-F","NK","B2M","HSPC","HLA-F",NA,NA,NA,NA
"10044","NK:B2M_HSPC:TFRC","NK","B2M","HSPC","TFRC",NA,NA,NA,NA
"10045","NK:GZMA_HSPC:F2R","NK","GZMA","HSPC","F2R",NA,NA,NA,NA
"10046","NK:PPP2R2B_HSPC:TGFBR2","NK","PPP2R2B","HSPC","TGFBR2",NA,NA,NA,NA
"10047","HSPC:GSTP1_HSPC:TRAF2","HSPC","GSTP1","HSPC","TRAF2",NA,NA,NA,NA
"10048","HSPC:HRAS_HSPC:INSR","HSPC","HRAS","HSPC","INSR",NA,NA,NA,NA
"10049","HSPC:PIK3R1_HSPC:CBL","HSPC","PIK3R1","HSPC","CBL",NA,NA,NA,NA
