id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0BC8C839E	HLA-DRA_CD81	simple:P01903	simple:P60033	HLA-DRA	CD81	False	False	False	user_curated	False	1.027	0.918	0.898	1.069	0.882	0.993	0.956	0.94	0.831	0.811	0.982	0.796	0.906	0.87	0.538	0.428	0.409	0.58	0.393	0.503	0.467	0.445	0.336	0.316	0.487	0.301	0.411	0.375	0.748	0.639	0.619	0.79	0.604	0.714	0.678	0.266	0.157	0.137	0.308	0.122	0.232	0.196	0.291	0.182	0.163	0.334	0.147	0.257	0.221
CPI-SS04134EB66	HLA-DRB1_CD81	simple:P01911	simple:P60033	HLA-DRB1	CD81	False	False	False	user_curated	False	0.983	0.873	0.854	1.025	0.838	0.948	0.912	0.827	0.718	0.698	0.869	0.683	0.793	0.757	0.456	0.347	0.327	0.498	0.312	0.422	0.386	0.392	0.282	0.263	0.434	0.247	0.357	0.321	0.639	0.53	0.511	0.681	0.495	0.605	0.569	0.309	0.2	0.181	0.352	0.165	0.275	0.239	0.354	0.245	0.225	0.396	0.21	0.32	0.283
CPI-SS08E01301F	CD37_CD81	simple:P11049	simple:P60033	CD37	CD81	False	False	False	user_curated	False	0.854	0.745	0.726	0.897	0.71	0.82	0.784	0.569	0.459	0.44	0.611	0.424	0.534	0.498	0.446	0.337	0.317	0.488	0.302	0.412	0.376	0.575	0.466	0.447	0.617	0.431	0.541	0.505	0.526	0.417	0.397	0.568	0.382	0.492	0.456	0.577	0.468	0.448	0.619	0.432	0.543	0.506	0.586	0.476	0.457	0.628	0.441	0.551	0.515
CPI-SS0D42CE25B	IFITM1_CD81	simple:P13164	simple:P60033	IFITM1	CD81	False	False	False	user_curated	False	0.254	0.145	0.125	0.296	0.11	0.22	0.184	0.256	0.147	0.128	0.298	0.112	0.222	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.258	0.149	0.129	0.3	0.114	0.224	0.187	0.256	0.147	0.128	0.299	0.112	0.222	0.186	0.415	0.305	0.286	0.457	0.27	0.38	0.344	0.362	0.252	0.233	0.404	0.217	0.327	0.291
CPI-SS06D5D12CE	CD19_CD81	simple:P15391	simple:P60033	CD19	CD81	False	False	False	user_curated	False	0.322	0.212	0.193	0.364	0.177	0.287	0.251	0.254	0.145	0.125	0.296	0.11	0.22	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252	0.143	0.124	0.295	0.108	0.218	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252	0.143	0.124	0.294	0.108	0.218	0.182	0.252	0.143	0.123	0.294	0.107	0.218	0.181
CPI-SS0549383BA	CLDN12_CD81	simple:P56749	simple:P60033	CLDN12	CD81	False	False	False	user_curated	False	0.257	0.147	0.128	0.299	0.112	0.222	0.186	0.255	0.146	0.127	0.297	0.111	0.221	0.185	0.262	0.153	0.133	0.304	0.118	0.228	0.191	0.254	0.145	0.125	0.296	0.11	0.22	0.184	0.26	0.151	0.132	0.303	0.116	0.226	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252	0.143	0.123	0.294	0.107	0.218	0.181
CPI-SS0A9B4C05B	C3_ITGAX	simple:P01024	simple:P20702	C3	ITGAX	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.153	0.097	0.015	0.341	0.095	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.149	0.092	0.011	0.336	0.09	0.011	0.05	0.145	0.088	0.006	0.332	0.086	0.006	0.049	0.144	0.087	0.005	0.331	0.085	0.005
CPI-SS0725F2A85	ICAM1_ITGAX	simple:P05362	simple:P20702	ICAM1	ITGAX	False	False	False	user_curated	False	0.069	0.164	0.107	0.025	0.351	0.105	0.026	0.095	0.19	0.133	0.052	0.378	0.131	0.052	0.143	0.238	0.181	0.099	0.425	0.179	0.099	0.065	0.159	0.102	0.021	0.347	0.1	0.021	0.158	0.252	0.196	0.114	0.44	0.194	0.114	0.056	0.151	0.094	0.013	0.338	0.092	0.013	0.054	0.149	0.092	0.01	0.336	0.09	0.011
CPI-SS0D013DED0	MET_ITGAX	simple:P08581	simple:P20702	MET	ITGAX	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.144	0.088	0.006	0.332	0.086	0.006	0.058	0.153	0.096	0.014	0.34	0.094	0.014	0.05	0.144	0.088	0.006	0.332	0.086	0.006	0.049	0.144	0.087	0.005	0.331	0.085	0.006
CPI-SS02B0933D1	C3_IFITM1	simple:P01024	simple:P13164	C3	IFITM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.015	0.0	0.017	0.015	0.174	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.011	0.0	0.012	0.011	0.169	0.116	0.004	0.006	0.0	0.008	0.006	0.165	0.112	0.003	0.005	0.0	0.007	0.005	0.164	0.111
CPI-SS0F75244FC	C3_CD19	simple:P01024	simple:P15391	C3	CD19	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.013	0.0	0.011	0.0	0.011	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.008	0.0	0.007	0.0	0.007	0.006	0.072	0.004	0.0	0.002	0.0	0.002	0.002	0.071	0.003	0.0	0.001	0.0	0.001	0.001
CPI-SS0738BE261	HLA-DRA_CD19	simple:P01903	simple:P15391	HLA-DRA	CD19	False	False	False	user_curated	False	0.846	0.778	0.0	0.777	0.0	0.776	0.776	0.759	0.692	0.0	0.69	0.0	0.69	0.689	0.357	0.289	0.0	0.288	0.0	0.287	0.287	0.264	0.196	0.0	0.195	0.0	0.195	0.194	0.567	0.499	0.0	0.498	0.0	0.497	0.497	0.085	0.017	0.0	0.016	0.0	0.015	0.015	0.11	0.043	0.0	0.041	0.0	0.041	0.041
CPI-SS05B345F6F	HLA-DRB1_CD19	simple:P01911	simple:P15391	HLA-DRB1	CD19	False	False	False	user_curated	False	0.802	0.734	0.0	0.733	0.0	0.732	0.732	0.646	0.579	0.0	0.577	0.0	0.577	0.576	0.275	0.208	0.0	0.206	0.0	0.206	0.205	0.211	0.143	0.0	0.142	0.0	0.141	0.141	0.458	0.391	0.0	0.389	0.0	0.389	0.388	0.129	0.061	0.0	0.059	0.0	0.059	0.059	0.173	0.105	0.0	0.104	0.0	0.103	0.103
CPI-SS0E9D9622A	C3_CD46	simple:P01024	simple:P15529	C3	CD46	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.127	0.119	0.179	0.13	0.165	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.122	0.114	0.174	0.125	0.161	0.124	0.085	0.118	0.11	0.17	0.121	0.156	0.119	0.084	0.117	0.109	0.169	0.12	0.155	0.118
CPI-SS082CF5AC5	C3_CR1	simple:P01024	simple:P17927	C3	CR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.048	0.012	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.044	0.007	0.008	0.008	0.0	0.0	0.0	0.04	0.003	0.003	0.007	0.0	0.0	0.0	0.039	0.002	0.002
CPI-SS0DC2398FC	C1QA_CR1	simple:P02745	simple:P17927	C1QA	CR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.039	0.002	0.003	0.018	0.0	0.0	0.0	0.049	0.012	0.013	0.007	0.0	0.0	0.0	0.039	0.002	0.003	0.007	0.0	0.0	0.0	0.039	0.002	0.003
CPI-SS01FB6A931	CD55_CR1	simple:P08174	simple:P17927	CD55	CR1	False	False	False	user_curated	False	0.245	0.0	0.0	0.0	0.276	0.239	0.24	0.075	0.0	0.0	0.0	0.106	0.069	0.07	0.172	0.0	0.0	0.0	0.204	0.167	0.167	0.116	0.0	0.0	0.0	0.147	0.11	0.111	0.268	0.0	0.0	0.0	0.3	0.263	0.263	0.151	0.0	0.0	0.0	0.183	0.146	0.147	0.19	0.0	0.0	0.0	0.222	0.185	0.186
CPI-SS010FDAF8D	C3_CR2	simple:P01024	simple:P20023	C3	CR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
CPI-SS089B144BB	HLA-DRA_CR2	simple:P01903	simple:P20023	HLA-DRA	CR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.777	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.288	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.0	0.0	0.0	0.0	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0
CPI-SS075ED3258	HLA-DRB1_CR2	simple:P01911	simple:P20023	HLA-DRB1	CR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.733	0.0	0.0	0.0	0.0	0.0	0.0	0.577	0.0	0.0	0.0	0.0	0.0	0.0	0.206	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.0	0.0
CPI-SS000568A0E	FCER2_CR2	simple:P06734	simple:P20023	FCER2	CR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
CPI-SS03E48EFEA	C3_C3AR1	simple:P01024	simple:Q16581	C3	C3AR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.011	0.023	0.018	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.006	0.018	0.013	0.007	0.0	0.0	0.022	0.002	0.014	0.009	0.003	0.0	0.0	0.021	0.001	0.013	0.008	0.002
CPI-SS00F4019EA	C3_C5AR2	simple:P01024	simple:Q9P296	C3	C5AR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.02	0.0	0.0	0.074	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.016	0.0	0.0	0.07	0.0	0.007	0.004	0.011	0.0	0.0	0.065	0.0	0.002	0.003	0.01	0.0	0.0	0.064	0.0	0.001
CPI-SS0A7E3A1AF	C5_C5AR2	simple:P01031	simple:Q9P296	C5	C5AR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.015	0.0	0.0	0.069	0.0	0.006	0.005	0.012	0.0	0.0	0.066	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.0	0.0	0.064	0.0	0.001
CPI-SS0036ACB31	PF4_THBD	simple:P02776	simple:P07204	PF4	THBD	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.081	0.047	0.004	0.243	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.08	0.045	0.002	0.241	0.0	0.001	0.006	0.082	0.048	0.005	0.244	0.0	0.004	0.003	0.079	0.045	0.002	0.241	0.0	0.001	0.004	0.08	0.046	0.003	0.242	0.0	0.002
CPI-SS0C5E13DD2	PROC_THBD	simple:P04070	simple:P07204	PROC	THBD	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157	0.233	0.199	0.156	0.395	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.082	0.048	0.005	0.244	0.0	0.004	0.004	0.08	0.046	0.003	0.242	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.079	0.045	0.002	0.241	0.0	0.001
CPI-SS0948B3741	PF4_PROCR	simple:P02776	simple:Q9UNN8	PF4	PROCR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.006	0.0	0.009	0.005	0.0	0.0	0.0	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.004	0.0	0.006	0.003
CPI-SS01DB2E4BC	SIGLEC10_PROCR	simple:Q96LC7	simple:Q9UNN8	SIGLEC10	PROCR	False	False	False	user_curated	False	0.0	0.0	0.0	0.024	0.0	0.026	0.023	0.0	0.0	0.0	0.013	0.0	0.016	0.013	0.0	0.0	0.0	0.041	0.0	0.044	0.041	0.0	0.0	0.0	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.024	0.0	0.027	0.023	0.0	0.0	0.0	0.006	0.0	0.008	0.005	0.0	0.0	0.0	0.003	0.0	0.006	0.002
CPI-SS0291D3D2E	PROC_PROCR	simple:P04070	simple:Q9UNN8	PROC	PROCR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157	0.0	0.16	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.009	0.005	0.0	0.0	0.0	0.004	0.0	0.007	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.002
CPI-SS0C43E03D9	F2R_PROCR	simple:P25116	simple:Q9UNN8	F2R	PROCR	False	False	False	user_curated	False	0.0	0.0	0.0	0.004	0.0	0.007	0.004	0.0	0.0	0.0	0.026	0.0	0.029	0.026	0.0	0.0	0.0	0.029	0.0	0.032	0.028	0.0	0.0	0.0	0.035	0.0	0.038	0.035	0.0	0.0	0.0	0.014	0.0	0.017	0.013	0.0	0.0	0.0	0.128	0.0	0.131	0.128	0.0	0.0	0.0	0.065	0.0	0.068	0.065
CPI-SS007FBF398	APC_PROCR	simple:P25054	simple:Q9UNN8	APC	PROCR	False	False	False	user_curated	False	0.0	0.0	0.0	0.058	0.0	0.061	0.058	0.0	0.0	0.0	0.087	0.0	0.09	0.086	0.0	0.0	0.0	0.045	0.0	0.048	0.044	0.0	0.0	0.0	0.055	0.0	0.058	0.055	0.0	0.0	0.0	0.061	0.0	0.064	0.061	0.0	0.0	0.0	0.11	0.0	0.113	0.11	0.0	0.0	0.0	0.083	0.0	0.086	0.083
CPI-SS0C272BD3D	CORT_SSTR2	simple:O00230	simple:P30874	CORT	SSTR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.021	0.02	0.019	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.003	0.002	0.002	0.002
CPI-SS0DCE4C535	ACE_BDKRB2	simple:P12821	simple:P30411	ACE	BDKRB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.011	0.0	0.009	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.006	0.0	0.003	0.0	0.0	0.003
CPI-SS0796F1776	CALR_HLA-F	simple:P27797	simple:P30511	CALR	HLA-F	False	False	False	user_curated	False	0.47	0.389	0.391	0.361	0.438	0.619	0.513	0.339	0.258	0.26	0.23	0.307	0.488	0.382	0.485	0.404	0.407	0.377	0.453	0.634	0.529	0.469	0.388	0.39	0.36	0.437	0.618	0.512	0.379	0.298	0.301	0.271	0.347	0.528	0.423	0.522	0.441	0.443	0.413	0.49	0.671	0.566	0.429	0.348	0.35	0.32	0.397	0.578	0.472
CPI-SS0BA9E8176	CD8A_HLA-F	simple:P01732	simple:P30511	CD8A	HLA-F	False	False	False	user_curated	False	0.132	0.051	0.053	0.024	0.1	0.281	0.176	0.142	0.061	0.063	0.033	0.11	0.291	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.051	0.053	0.023	0.1	0.281	0.175	0.13	0.049	0.052	0.022	0.098	0.279	0.174	0.176	0.095	0.097	0.067	0.144	0.325	0.219	0.344	0.263	0.265	0.235	0.312	0.493	0.387
CPI-SS0008FC8E2	CD8B_HLA-F	simple:P10966	simple:P30511	CD8B	HLA-F	False	False	False	user_curated	False	0.126	0.046	0.048	0.018	0.095	0.276	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128	0.047	0.049	0.019	0.096	0.277	0.171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129	0.048	0.051	0.021	0.097	0.278	0.173	0.231	0.151	0.153	0.123	0.2	0.381	0.275
CPI-SS0D8CA8099	CALR_SCARF1	simple:P27797	simple:Q14162	CALR	SCARF1	False	False	False	user_curated	False	0.0	0.347	0.356	0.369	0.352	0.0	0.345	0.0	0.216	0.225	0.238	0.221	0.0	0.214	0.0	0.363	0.372	0.384	0.368	0.0	0.361	0.0	0.347	0.356	0.368	0.351	0.0	0.345	0.0	0.257	0.266	0.278	0.262	0.0	0.255	0.0	0.4	0.409	0.421	0.404	0.0	0.398	0.0	0.306	0.316	0.328	0.311	0.0	0.305
CPI-SS0EA05941A	CCL5_CCR4	simple:P13501	simple:P51679	CCL5	CCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.017	0.0	0.017	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.009	0.0	0.01	0.03	0.004	0.0	0.0	0.001	0.0	0.002	0.022	0.59	0.0	0.0	0.588	0.0	0.589	0.609	0.421	0.0	0.0	0.418	0.0	0.419	0.439
CPI-SS0EB4C5754	CCL2_CCR4	simple:P13500	simple:P51679	CCL2	CCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.003	0.024	0.023	0.0	0.0	0.02	0.0	0.021	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.027	0.0	0.027	0.048	0.005	0.0	0.0	0.003	0.0	0.003	0.024	0.004	0.0	0.0	0.001	0.0	0.002	0.022
CPI-SS0080FF0BC	CCL3_CCR4	simple:P10147	simple:P51679	CCL3	CCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.021	0.0	0.022	0.043	0.004	0.0	0.0	0.001	0.0	0.002	0.022	0.009	0.0	0.0	0.006	0.0	0.007	0.027	0.1	0.0	0.0	0.097	0.0	0.098	0.118	0.012	0.0	0.0	0.01	0.0	0.011	0.031
CPI-SS07A5A3C0F	CCL3L1_CCR4	simple:P16619	simple:P51679	CCL3L1	CCR4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.016	0.0	0.017	0.037	0.03	0.0	0.0	0.027	0.0	0.028	0.049	0.01	0.0	0.0	0.007	0.0	0.008	0.028	0.011	0.0	0.0	0.008	0.0	0.009	0.029	0.059	0.0	0.0	0.056	0.0	0.057	0.077	0.072	0.0	0.0	0.07	0.0	0.07	0.091
CPI-SS0EB136379	WNT1_CD36	simple:P04628	simple:P16671	WNT1	CD36	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.134	0.125	0.006	0.268	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.135	0.126	0.008	0.269	0.006	0.004	0.017	0.143	0.134	0.015	0.277	0.014	0.012
CPI-SS061D3FA11	TLR4_CD36	simple:O00206	simple:P16671	TLR4	CD36	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.151	0.142	0.023	0.284	0.022	0.02	0.057	0.183	0.175	0.056	0.317	0.055	0.052	0.009	0.135	0.126	0.008	0.269	0.006	0.004	0.145	0.271	0.263	0.144	0.405	0.143	0.14	0.006	0.132	0.123	0.005	0.266	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.133	0.125	0.006	0.267	0.005	0.002	0.038	0.164	0.156	0.037	0.298	0.035	0.033	0.006	0.132	0.123	0.005	0.266	0.003	0.001	0.065	0.191	0.182	0.064	0.325	0.062	0.06	0.026	0.152	0.143	0.024	0.286	0.023	0.021	0.02	0.146	0.137	0.018	0.279	0.017	0.015
CPI-SS07C25EA31	COL1A1_CD36	simple:P02452	simple:P16671	COL1A1	CD36	False	False	False	user_curated	False	0.015	0.141	0.132	0.013	0.275	0.012	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.132	0.123	0.004	0.265	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.133	0.124	0.006	0.267	0.004	0.002	0.017	0.143	0.134	0.016	0.277	0.014	0.012
CPI-SS0E60C1A74	S100A9_CD36	simple:P06702	simple:P16671	S100A9	CD36	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.326	0.318	0.199	0.46	0.197	0.195	0.731	0.857	0.849	0.73	0.991	0.729	0.726	0.007	0.133	0.124	0.005	0.267	0.004	0.002	0.841	0.967	0.958	0.839	1.101	0.838	0.836	0.048	0.174	0.165	0.046	0.308	0.045	0.043	0.011	0.137	0.128	0.009	0.27	0.008	0.006
CPI-SS05056C314	TLR2_CD36	simple:O60603	simple:P16671	TLR2	CD36	False	False	False	user_curated	False	0.009	0.135	0.127	0.008	0.269	0.007	0.004	0.039	0.165	0.156	0.037	0.299	0.036	0.034	0.093	0.219	0.211	0.092	0.353	0.091	0.088	0.033	0.159	0.15	0.031	0.293	0.03	0.028	0.09	0.216	0.208	0.089	0.35	0.088	0.085	0.009	0.135	0.126	0.007	0.268	0.006	0.004	0.006	0.132	0.124	0.005	0.266	0.004	0.001
CPI-SS0BE7A43A7	S100A8_CD36	simple:P05109	simple:P16671	S100A8	CD36	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.265	0.256	0.137	0.399	0.136	0.134	0.536	0.662	0.654	0.535	0.796	0.534	0.531	0.007	0.133	0.124	0.005	0.267	0.004	0.002	0.687	0.813	0.804	0.686	0.947	0.684	0.682	0.034	0.16	0.151	0.032	0.294	0.031	0.029	0.006	0.132	0.123	0.004	0.265	0.003	0.001
CPI-SS00C7292A1	THBS1_SCARB1	simple:P07996	simple:Q8WTV0	THBS1	SCARB1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.023	0.02	0.014	0.0	0.003	0.036	0.04	0.054	0.05	0.045	0.0	0.034	0.004	0.008	0.022	0.018	0.013	0.0	0.002	0.063	0.066	0.08	0.077	0.072	0.0	0.061	0.024	0.027	0.041	0.038	0.033	0.0	0.021	0.018	0.021	0.035	0.032	0.027	0.0	0.015
CPI-SS0030B0238	APOE_SCARB1	simple:P02649	simple:Q8WTV0	APOE	SCARB1	False	False	False	user_curated	False	0.005	0.009	0.023	0.02	0.014	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.007	0.021	0.018	0.013	0.0	0.002	0.006	0.01	0.024	0.02	0.015	0.0	0.004	0.004	0.008	0.022	0.019	0.013	0.0	0.002	0.007	0.01	0.024	0.021	0.016	0.0	0.004
CPI-SS06B64DFB9	PTDSS1_SCARB1	simple:P48651	simple:Q8WTV0	PTDSS1	SCARB1	False	False	False	user_curated	False	0.05	0.053	0.067	0.064	0.059	0.0	0.048	0.075	0.078	0.092	0.089	0.084	0.0	0.073	0.094	0.097	0.111	0.108	0.103	0.0	0.092	0.09	0.094	0.108	0.105	0.099	0.0	0.088	0.058	0.062	0.076	0.072	0.067	0.0	0.056	0.052	0.056	0.07	0.067	0.061	0.0	0.05	0.041	0.045	0.059	0.056	0.051	0.0	0.039
CPI-SS0E68758BE	PROS1_MERTK	simple:P07225	simple:Q12866	PROS1	MERTK	False	False	False	user_curated	False	0.0	0.021	0.0	0.013	0.012	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0289D6A1B	ZP3_MERTK	simple:P21754	simple:Q12866	ZP3	MERTK	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.021	0.021	0.012	0.012	0.0	0.029	0.0	0.021	0.02	0.011	0.012	0.0	0.031	0.0	0.023	0.023	0.013	0.014	0.0	0.025	0.0	0.016	0.016	0.007	0.007	0.0	0.023	0.0	0.015	0.014	0.005	0.006	0.0	0.021	0.0	0.012	0.012	0.003	0.003
