gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS05A720857	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03B1A26FA	0.088	0.269	0.525	0.27	0.664	0.245	0.261
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0	0.0	0.0	0.002	0.019	0.002	0.001
NRP1	O14786	False	NRP1_HUMAN		CPI-SS00393337D	0.0	0.094	0.0	0.0	0.007	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09C7818B0	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06375B4E1	0.039	0.071	0.074	0.079	0.072	0.054	0.133
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0FFA37ABB	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS02E7523C2	0.039	0.071	0.074	0.079	0.072	0.054	0.133
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0230E592A	0.088	0.269	0.525	0.27	0.664	0.245	0.261
KIT	P10721	False	KIT_HUMAN		CPI-SS0425C4834	0.0	0.0	0.0	0.077	0.0	0.001	0.011
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS00F650C9B	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS00D3739D8	0.039	0.071	0.074	0.079	0.072	0.054	0.133
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0BA430FB3	0.088	0.269	0.525	0.27	0.664	0.245	0.261
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0C3011E25	0.533	0.744	0.615	0.615	0.74	0.8	0.878
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0748AFB06	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS077FD92D7	0.039	0.071	0.074	0.079	0.072	0.054	0.133
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A527E6BF	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B055FFDB	0.088	0.269	0.525	0.27	0.664	0.245	0.261
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07AF074F9	0.104	0.038	0.106	0.077	0.082	0.065	0.041
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0878BC41E	0.0	0.0	0.0	0.004	0.0	0.001	0.003
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS072B76EB6	0.0	0.0	0.0	0.001	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS005B4CFBA	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0EC492B0E	0.039	0.071	0.074	0.079	0.072	0.054	0.133
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02C349770	0.0	0.044	0.111	0.083	0.063	0.031	0.037
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A73CA3DC	0.0	0.007	0.0	0.0	0.013	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS03DCF5F14	0.0	0.0	0.037	0.004	0.006	0.0	0.007
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B1B1A596	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DCF25198	0.039	0.071	0.074	0.079	0.072	0.054	0.133
CD44	P16070	False	CD44_HUMAN		CPI-SS03F1EAC16	0.662	0.681	1.002	0.852	1.138	0.384	0.891
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS000ED271A	0.0	0.044	0.111	0.083	0.063	0.031	0.037
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS014AEC920	0.0	0.0	0.024	0.002	0.004	0.001	0.001
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS03416049F	0.0	0.0	0.0	0.004	0.0	0.001	0.003
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0E8C6A025	0.0	0.0	0.037	0.004	0.006	0.0	0.007
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS028D8B3FC	0.0	0.019	0.0	0.002	0.031	0.002	0.001
CD151	P48509	False	CD151_HUMAN		CPI-SS0C7918DF0	0.018	0.055	0.131	0.078	0.266	0.05	0.029
ITGA7	Q13683	False	ITGA7_HUMAN		CPI-SS0D189578D	0.0	0.019	0.031	0.004	0.021	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09B291334	0.088	0.269	0.525	0.27	0.664	0.245	0.261
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0D5F3E145	0.0	0.037	0.136	0.007	0.102	0.006	0.011
CD44	P16070	False	CD44_HUMAN		CPI-SS0B8EBA205	0.662	0.681	1.002	0.852	1.138	0.384	0.891
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS07AC92176	0.088	0.269	0.525	0.27	0.664	0.245	0.261
SDC4	P31431	False	SDC4_HUMAN		CPI-SS00387BF59	0.0	0.037	0.136	0.007	0.102	0.006	0.011
CD44	P16070	False	CD44_HUMAN		CPI-SS0649D9615	0.662	0.681	1.002	0.852	1.138	0.384	0.891
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A1C9AF56	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS00B2D9794	0.009	0.316	0.633	0.196	0.527	0.128	0.119
TIE1	P35590	False	TIE1_HUMAN		CPI-SS03756B37A	0.0	0.0	0.0	0.005	0.0	0.008	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS02EE025AA	0.088	0.269	0.525	0.27	0.664	0.245	0.261
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS03D867017	0.0	0.044	0.111	0.083	0.063	0.031	0.037
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS0BF3F3624	0.0	0.0	0.024	0.002	0.004	0.001	0.001
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0DBA8ECEB	0.0	0.0	0.0	0.004	0.0	0.001	0.003
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0CDEAC6D3	0.0	0.0	0.037	0.004	0.006	0.0	0.007
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS00C178196	0.0	0.019	0.0	0.002	0.031	0.002	0.001
ITGA1	P56199	False	ITGA1_HUMAN		CPI-SS0CEFA7614	0.005	0.006	0.024	0.003	0.007	0.004	0.008
CD151	P48509	False	CD151_HUMAN		CPI-SS0D6A47C33	0.018	0.055	0.131	0.078	0.266	0.05	0.029
RPSA	P08865	False	RPSA_HUMAN		CPI-SS067A102C6	1.408	1.391	1.347	1.448	1.19	1.276	1.429
ITGA7	Q13683	False	ITGA7_HUMAN		CPI-SS054205B1E	0.0	0.019	0.031	0.004	0.021	0.0	0.001
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS0EA3BD30F	0.033	0.116	0.22	0.132	0.268	0.01	0.053
FAS	P25445	False	FAS_HUMAN		CPI-SS04DCFAAB4	0.034	0.006	0.034	0.01	0.033	0.007	0.038
TRAF2	Q12933	False	TRAF2_HUMAN		CPI-SS0721C6B0E	0.025	0.0	0.021	0.023	0.0	0.021	0.012
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS0AF96E563	0.033	0.116	0.22	0.132	0.268	0.01	0.053
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS00CF52558	0.033	0.116	0.22	0.132	0.268	0.01	0.053
MET	P08581	False	MET_HUMAN		CPI-SS07D9C2FF7	0.0	0.0	0.0	0.002	0.019	0.002	0.001
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0EC14DD9B	0.0	0.044	0.111	0.083	0.063	0.031	0.037
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS033148584	0.057	0.245	0.176	0.275	0.279	0.222	0.22
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0F8D0AB8C	1.551	1.377	0.573	0.387	0.993	0.029	0.08
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS0B598B098	1.463	1.152	0.41	0.281	0.776	0.116	0.205
CD37	P11049	False	CD37_HUMAN		CPI-SS0EE7E5071	1.206	0.635	0.389	0.648	0.549	0.651	0.668
MS4A1	P11836	False	MS4A1_HUMAN		CPI-SS0BCA51CFE	0.645	0.018	0.0	0.003	0.002	0.007	0.017
MET	P08581	False	MET_HUMAN		CPI-SS0E869FC34	0.0	0.0	0.0	0.002	0.019	0.002	0.001
CD44	P16070	False	CD44_HUMAN		CPI-SS066568F69	0.662	0.681	1.002	0.852	1.138	0.384	0.891
MET	P08581	False	MET_HUMAN		CPI-SS0C41C439F	0.0	0.0	0.0	0.002	0.019	0.002	0.001
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0EB57E889	0.0	0.0	0.0	0.0	0.002	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS09C4AEB2C	0.023	0.159	0.0	0.0	0.0	0.0	0.001
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS09537963C	0.0	0.0	0.0	0.0	0.002	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS086D7C069	0.023	0.159	0.0	0.0	0.0	0.0	0.001
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0679ACC58	0.0	0.039	0.104	0.008	0.281	0.002	0.0
CAP1	Q01518	False	CAP1_HUMAN		CPI-SS0914E6659	0.253	0.411	0.575	0.329	0.625	0.321	0.241
TLR4	O00206	False	TLR4_HUMAN		CPI-SS08865350A	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0E0719376	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR4	O00206	False	TLR4_HUMAN		CPI-SS01D66C0BB	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR2	O60603	False	TLR2_HUMAN		CPI-SS0941B7C1B	0.009	0.067	0.176	0.055	0.171	0.007	0.002
THBD	P07204	False	THBD_HUMAN		CPI-SS084E318F9	0.005	0.158	0.089	0.003	0.482	0.0	0.001
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0D6DF7540	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR4	O00206	False	TLR4_HUMAN		CPI-SS02B0760D0	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR4	O00206	False	TLR4_HUMAN		CPI-SS07151D8BB	0.0	0.039	0.104	0.008	0.281	0.002	0.0
CD36	P16671	False	CD36_HUMAN		CPI-SS086F711C7	0.01	0.262	0.245	0.007	0.53	0.005	0.0
TLR4	O00206	False	TLR4_HUMAN		CPI-SS068A7F2EB	0.0	0.039	0.104	0.008	0.281	0.002	0.0
TLR2	O60603	False	TLR2_HUMAN		CPI-SS057549724	0.009	0.067	0.176	0.055	0.171	0.007	0.002
TLR5	O60602	False	TLR5_HUMAN		CPI-SS0FCD8680F	0.0	0.008	0.016	0.002	0.033	0.0	0.001
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS03E6A34A5	1.1	0.707	0.343	0.163	0.634	0.831	1.25
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0225861FB	0.0	0.039	0.104	0.008	0.281	0.002	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0E27540D6	0.005	0.0	0.0	0.026	0.0	0.0	0.0
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS0F23AD246	0.0	0.0	0.0	0.0	0.0	0.0	0.003
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0602C971A	0.15	0.313	0.214	0.143	0.19	0.084	0.041
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS01D009F13	0.006	0.008	0.0	0.006	0.034	0.036	0.03
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS025F878C3	0.201	0.403	0.144	0.123	0.203	0.203	0.18
GREM1	O60565	False	GREM1_HUMAN		CPI-SS097C3167E	0.0	0.0	0.0	0.0	0.0	0.001	0.001
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS049F5CDD6	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ACVR1B	P36896	False	ACVR1B_HUMAN		CPI-SS0E5AD236D	0.0	0.057	0.141	0.042	0.074	0.017	0.018
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0D94F32A1	0.15	0.313	0.214	0.143	0.19	0.084	0.041
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS0777AA9CD	0.006	0.008	0.0	0.006	0.034	0.036	0.03
NBL1	P41271	False	NBL1_HUMAN		CPI-SS02EFEB453	0.004	0.018	0.054	0.136	0.055	0.059	0.123
NOG	Q13253	False	NOG_HUMAN		CPI-SS0E8CB1CB4	0.0	0.0	0.0	0.017	0.0	0.0	0.0
BMPR2	Q13873	False	BMPR2_HUMAN		CPI-SS055BAD81B	0.055	0.023	0.026	0.013	0.024	0.051	0.036
ACVR2B	Q13705	False	ACVR2B_HUMAN		CPI-SS0790A6616	0.0	0.0	0.0	0.0	0.0	0.003	0.002
GREM1	O60565	False	GREM1_HUMAN		CPI-SS04A430211	0.0	0.0	0.0	0.0	0.0	0.001	0.001
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS0951A3289	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ACVRL1	P37023	False	ACVRL1_HUMAN		CPI-SS04EB41282	0.0	0.0	0.0	0.0	0.014	0.0	0.0
ACVR1	Q04771	False	ACVR1_HUMAN		CPI-SS0728D15DF	0.0	0.004	0.02	0.023	0.022	0.0	0.004
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS065D9FD35	0.15	0.313	0.214	0.143	0.19	0.084	0.041
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS082867062	0.006	0.008	0.0	0.006	0.034	0.036	0.03
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS04E737C22	0.201	0.403	0.144	0.123	0.203	0.203	0.18
NBL1	P41271	False	NBL1_HUMAN		CPI-SS0900AD3A1	0.004	0.018	0.054	0.136	0.055	0.059	0.123
NOG	Q13253	False	NOG_HUMAN		CPI-SS05CEE0C73	0.0	0.0	0.0	0.017	0.0	0.0	0.0
BMPR2	Q13873	False	BMPR2_HUMAN		CPI-SS0D30A37B0	0.055	0.023	0.026	0.013	0.024	0.051	0.036
ACVR2B	Q13705	False	ACVR2B_HUMAN		CPI-SS0C9A8BBF5	0.0	0.0	0.0	0.0	0.0	0.003	0.002
GREM1	O60565	False	GREM1_HUMAN		CPI-SS0C19FC63B	0.0	0.0	0.0	0.0	0.0	0.001	0.001
GREM1	O60565	False	GREM1_HUMAN		CPI-SS07A8778A8	0.0	0.0	0.0	0.0	0.0	0.001	0.001
GREM1	O60565	False	GREM1_HUMAN		CPI-SS0A91B61C6	0.0	0.0	0.0	0.0	0.0	0.001	0.001
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS05776FBE7	0.006	0.008	0.0	0.006	0.034	0.036	0.03
BMP2	P12643	False	BMP2_HUMAN		CPI-SS083046473	0.0	0.008	0.0	0.002	0.024	0.0	0.0
BMPR2	Q13873	False	BMPR2_HUMAN		CPI-SS02EFD9EBA	0.055	0.023	0.026	0.013	0.024	0.051	0.036
BMPR2	Q13873	False	BMPR2_HUMAN		CPI-SS0EE254B62	0.055	0.023	0.026	0.013	0.024	0.051	0.036
HFE	Q30201	False	HFE_HUMAN		CPI-SS02CC5B302	0.0	0.0	0.0	0.0	0.005	0.0	0.0
NEO1	Q92859	False	NEO1_HUMAN		CPI-SS0440D43EC	0.0	0.0	0.0	0.001	0.002	0.02	0.023
BMP2	P12643	False	BMP2_HUMAN		CPI-SS0658E984B	0.0	0.008	0.0	0.002	0.024	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0B9860AD7	0.005	0.0	0.0	0.026	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS028CEA285	0.032	0.044	0.016	0.041	0.013	0.037	0.041
BMP6	P22004	False	BMP6_HUMAN		CPI-SS0B299A905	0.0	0.007	0.027	0.027	0.004	0.0	0.0
ENG	P17813	False	ENG_HUMAN		CPI-SS07F3C72FA	0.003	0.044	0.0	0.03	0.239	0.017	0.014
INHBA	P08476	False	INHBA_HUMAN		CPI-SS002DB66DB	0.005	0.0	0.0	0.026	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS087D64803	0.032	0.044	0.016	0.041	0.013	0.037	0.041
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS0766B48E3	0.006	0.008	0.0	0.006	0.034	0.036	0.03
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS0E012231E	0.0	0.0	0.043	0.001	0.005	0.112	0.004
MPIG6B	O95866	False	MPIG6B_HUMAN		CPI-SS01F75476A	0.0	0.012	0.0	0.007	0.002	0.0	0.0
TNFRSF21	O75509	False	TNFRSF21_HUMAN		CPI-SS093FFDD32	0.0	0.351	0.02	0.013	0.081	0.0	0.0
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS072E1E27A	0.0	0.0	0.0	0.0	0.011	0.0	0.001
TRPM2	O94759	False	TRPM2_HUMAN		CPI-SS0BCE672F6	0.0	0.006	0.053	0.003	0.011	0.005	0.003
TNFRSF21	O75509	False	TNFRSF21_HUMAN		CPI-SS0B8D82011	0.0	0.351	0.02	0.013	0.081	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS08928D60A	0.004	0.0	0.0	0.004	0.0	0.028	0.015
ANGPT2	O15123	False	ANGPT2_HUMAN		CPI-SS088D84D21	0.18	0.0	0.0	0.011	0.004	0.01	0.03
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.0	0.0	0.0	0.001	0.0	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.0	0.007	0.0	0.004	0.0	0.001	0.002
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.01	0.01	0.0	0.002	0.002	0.005	0.003
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS085D8395D	0.104	0.038	0.106	0.077	0.082	0.065	0.041
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS05379485A	0.0	0.0	0.0	0.001	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.104	0.038	0.106	0.077	0.082	0.065	0.041
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.0	0.0	0.0	0.001	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0CB0DDDF0	0.104	0.038	0.106	0.077	0.082	0.065	0.041
FGFRL1	Q8N441	False	FGFRL1_HUMAN		CPI-SS0E1F6117E	0.146	0.051	0.062	0.069	0.178	0.02	0.028
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS0CF5BB839	0.006	0.019	0.0	0.0	0.0	0.0	0.001
ATP1B1	P05026	False	ATP1B1_HUMAN		CPI-SS049BB0366	0.025	0.08	0.166	0.178	0.075	0.044	0.054
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0001AFD46	0.009	0.316	0.633	0.196	0.527	0.128	0.119
CD36	P16671	False	CD36_HUMAN		CPI-SS048D55DBE	0.01	0.262	0.245	0.007	0.53	0.005	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS09EB0F005	0.0	0.0	0.0	0.077	0.0	0.001	0.011
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS07EFC724D	0.057	0.245	0.176	0.275	0.279	0.222	0.22
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS09ED670BE	1.551	1.377	0.573	0.387	0.993	0.029	0.08
CD79B	P40259	False	CD79B_HUMAN		CPI-SS033046196	0.168	0.0	0.0	0.046	0.038	0.043	0.007
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.842	0.131	0.071	0.02	0.507	0.505	0.824
CSF3R	Q99062	False	CSF3R_HUMAN		CPI-SS0C92E4F54	0.009	0.129	0.364	0.416	0.425	0.023	0.002
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS099714329	0.014	0.0	0.0	0.002	0.002	0.0	0.0
PIGR	P01833	False	PIGR_HUMAN		CPI-SS074504CA1	0.006	0.0	0.0	0.0	0.0	0.0	0.0
CD33	P20138	False	CD33_HUMAN		CPI-SS0D935861C	0.0	0.086	0.081	0.073	0.172	0.006	0.002
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS0D7F2C67C	0.321	0.648	0.658	0.308	0.862	0.456	0.386
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0C892B9D6	0.014	0.0	0.0	0.002	0.002	0.0	0.0
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS02C0AA46D	0.063	0.012	0.02	0.002	0.29	0.001	0.003
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS05D888A66	0.0	0.015	0.03	0.0	0.079	0.0	0.001
IL12RB1	P42701	False	IL12RB1_HUMAN		CPI-SS0ECE5AD29	0.037	0.038	0.024	0.008	0.011	0.123	0.056
IL12RB2	Q99665	False	IL12RB2_HUMAN		CPI-SS072D05E13	0.005	0.0	0.0	0.014	0.0	0.011	0.009
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS0EF952118	0.0	0.0	0.0	0.0	0.002	0.003	0.005
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0022C7B49	0.014	0.0	0.0	0.002	0.002	0.0	0.0
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0427D5622	0.014	0.0	0.0	0.002	0.002	0.0	0.0
NCR1	O76036	False	NCR1_HUMAN		CPI-SS045224892	0.0	0.0	0.0	0.0	0.003	0.058	0.007
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0284F55EF	0.014	0.0	0.0	0.002	0.002	0.0	0.0
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0DA990065	0.004	0.02	0.0	0.008	0.018	0.027	0.024
LILRB3	O75022	False	LILRB3_HUMAN		CPI-SS01108290E	0.003	0.058	0.112	0.01	0.238	0.015	0.006
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS025AA064E	0.104	0.038	0.106	0.077	0.082	0.065	0.041
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS094C4CA42	0.0	0.015	0.03	0.0	0.079	0.0	0.001
TNFSF12	O43508	False	TNFSF12_HUMAN		CPI-SS02EF3E1BA	0.025	0.02	0.019	0.012	0.06	0.071	0.051
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS001DC9B24	0.0	0.013	0.0	0.002	0.046	0.001	0.001
LILRB3	O75022	False	LILRB3_HUMAN		CPI-SS0F10EA654	0.003	0.058	0.112	0.01	0.238	0.015	0.006
LILRB3	O75022	False	LILRB3_HUMAN		CPI-SS0FBF68344	0.003	0.058	0.112	0.01	0.238	0.015	0.006
IL6R	P08887	False	IL6R_HUMAN		CPI-SS083AB989C	0.002	0.071	0.052	0.051	0.098	0.003	0.004
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0EA9E1853	0.0	0.042	0.115	0.013	0.051	0.004	0.001
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.0	0.042	0.115	0.013	0.051	0.004	0.001
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS0C67CADC3	0.019	0.0	0.0	0.001	0.0	0.004	0.024
COL4A5	P29400	False	COL4A5_HUMAN		CPI-SS05BD65A31	0.0	0.0	0.0	0.051	0.0	0.0	0.0
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS011BD2959	0.0	0.0	0.0	0.001	0.0	0.003	0.002
COL4A3	Q01955	False	COL4A3_HUMAN		CPI-SS0B71EF51E	0.017	0.0	0.0	0.0	0.0	0.0	0.0
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS02C096715	1.506	1.383	1.303	1.01	1.406	1.653	1.579
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0F705B7BC	1.332	1.193	1.237	1.125	1.291	1.542	1.45
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS0BDD10277	0.251	0.09	0.094	0.034	0.187	0.549	0.338
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS0844F4B83	0.0	0.015	0.03	0.0	0.079	0.0	0.001
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS019E5B007	1.506	1.383	1.303	1.01	1.406	1.653	1.579
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0EC9E9C09	1.506	1.383	1.303	1.01	1.406	1.653	1.579
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0143D581F	1.332	1.193	1.237	1.125	1.291	1.542	1.45
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0BE813E57	1.506	1.383	1.303	1.01	1.406	1.653	1.579
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS092F24344	1.506	1.383	1.303	1.01	1.406	1.653	1.579
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS025034EDA	1.332	1.193	1.237	1.125	1.291	1.542	1.45
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS077CD4BEB	0.004	0.02	0.0	0.008	0.018	0.027	0.024
B2M	P61769	False	B2M_HUMAN		CPI-SS0B09662E3	1.561	1.549	1.484	1.426	1.529	1.772	1.691
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS0C987F766	0.948	0.723	0.53	0.825	0.92	1.302	1.135
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0CCE11E5E	0.004	0.02	0.0	0.008	0.018	0.027	0.024
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS03EF699C7	0.948	0.723	0.53	0.825	0.92	1.302	1.135
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS067F48B7B	0.251	0.09	0.094	0.034	0.187	0.549	0.338
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS09497E7BF	0.0	0.0	0.0	0.002	0.0	0.116	0.007
CD3D	P04234	False	CD3D_HUMAN		CPI-SS08898C748	0.013	0.013	0.0	0.001	0.0	0.032	0.569
CD3G	P09693	False	CD3G_HUMAN		CPI-SS0153B8D92	0.0	0.011	0.0	0.005	0.0	0.017	0.439
TFRC	P02786	False	TFRC_HUMAN		CPI-SS043FD4010	0.164	0.217	0.41	0.318	0.454	0.065	0.116
CD1A	P06126	False	CD1A_HUMAN		CPI-SS055D717C5	0.0	0.0	0.0	0.0	0.002	0.0	0.0
CD247	P20963	False	CD247_HUMAN		CPI-SS05EAA9470	0.02	0.027	0.008	0.012	0.005	0.925	0.485
KLRC1	P26715	False	KLRC1_HUMAN		CPI-SS04F3EAB7D	0.0	0.0	0.0	0.0	0.0	0.1	0.055
KLRC2	P26717	False	KLRC2_HUMAN		CPI-SS0D94A45F2	0.0	0.0	0.0	0.0	0.0	0.069	0.02
CD1C	P29017	False	CD1C_HUMAN		CPI-SS00196923A	0.024	0.023	0.0	0.0	0.007	0.0	0.0
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS0D53EBCE3	0.0	0.0	0.0	0.001	0.0	0.051	0.002
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS044C341E6	0.0	0.0	0.0	0.0	0.0	0.045	0.006
